front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,orders_ctn_read,carts_ctn_read,label
0.43702707077410347,0.801387384389128,0.8811188811188813,0.9681886279985883,0.9654730564083082,0.8278541769256862,0.4713774399151817,0.8780426742402746,0.9238157461370934,1.0,0.8202158991304502,0.8199511008544199,0.10003265772190739,0.835501690231675,0.6076388888889142,0.32540879962495123,0.9773793738375655,0.9757002462650315,0.9177258333439114,0.9489797497897619,0.9999999999999999,0.5049799147456104,0.961238787932452,0.9708606944004696,0.035718545744162014,0.07730804423352901,0.07956166515367658,0.9762195979378813,0.9627919649809848,0.7888844231402818,0.9022649051927715,1.0,0.928668548903027,0.9384362671196679,0.0,0.0,1
0.43702707077410347,0.947202661214513,0.8795849311978343,0.9681886279985883,0.9654730564083082,0.8278541769256862,0.3150226223824596,0.8780426742402746,0.8422728479601213,1.0,0.9425543606081617,0.9428496593726717,0.16274988761158432,0.8375282383859599,0.6076388888889142,0.5545346080735089,0.9773793738375655,0.9757002462650315,0.9260812344222439,0.8690690000225634,0.9999999999999999,0.5851430368632348,0.9628326024912501,0.9706429697367376,0.035718545744162014,0.07730804423352901,0.07956166515367658,0.9728099589832365,0.9586982280420338,0.7888844231402818,0.8895550955897363,1.0,0.9376010625091502,0.9434133662202303,0.0,0.0,1
0.43702707077410347,0.9472026612145132,0.8795849311978343,0.9681886279985883,0.9654730564083082,0.8458596718302085,0.3150226223824596,0.8957564461701796,0.9077699956942051,1.0,0.9425543606081617,0.9428496593726717,0.16274988761158432,0.8375282383859599,0.6076388888889142,0.6253994335199433,0.9347553677769582,0.9319249386698792,0.9260812344222439,0.8067767774169661,0.9999999999999999,0.5851430368632348,0.9628326024912501,0.9706429697367376,0.035718545744162014,0.0740472992290736,0.07956166515367658,0.9728099589832365,0.9586982280420338,0.7808609086934581,0.852239379124514,1.0,0.8646982055667909,0.8724223222985692,0.0,0.0,1
0.5113820801029165,0.9330580607900297,0.8794946988495376,0.9236363401050387,0.9210956736652369,0.8458596718302085,0.4078757403521341,0.8957564461701796,0.9060703141079589,1.0,0.9425543606081617,0.9428496593726717,0.16274988761158432,0.7188207595026757,0.5416666666666288,0.6253994335199433,0.92286232516821,0.9208482903142169,0.9260812344222439,0.7612212327844323,0.9999999999999999,0.5851430368632348,0.8963178944821771,0.9082866036358398,0.1387113926986873,0.10282724318567614,0.07956166515367658,0.9140913397678669,0.9018806807323541,0.7808609086934581,0.852239379124514,1.0,0.8646982055667909,0.8724223222985692,0.0,0.0,1
0.5113820801029165,0.8994905541644586,0.88892397924656,0.541410987499467,0.5374568606582196,0.8458596718302085,0.4078757403521341,0.8957564461701796,0.8751686616646018,1.0,0.9242605546773245,0.9250752866514852,0.28425593992206183,0.7865042872359631,0.5381944444444571,0.7625894909849219,0.92286232516821,0.9208482903142169,0.9297218239771722,0.8748450282663378,0.9999999999999999,0.6374227817871492,0.8678656291664817,0.8800912759440322,0.1387113926986873,0.5059533573142736,0.20101154195305407,0.9140913397678669,0.9018806807323541,0.7808609086934581,0.769355044583318,1.0,0.8186087080199677,0.8291788795831768,0.0,0.0,1
0.5113820801029165,0.8994905541644586,0.88892397924656,0.611954382398279,0.6084570631337224,0.8968860967557857,0.37331157813476507,0.9083804892652277,0.8751686616646018,1.0,0.8687890146854252,0.8697974016205375,0.28425593992206183,0.7865042872359631,0.5381944444444571,0.6018086681896206,0.7538882038070185,0.7504971891885153,0.9297218239771722,0.8468666392740894,0.9999999999999999,0.6374227817871493,0.8678656291664817,0.8800912759440322,0.1387113926986873,0.5059533573142736,0.20101154195305407,0.8895521697761601,0.8890524390277621,0.8161660991285175,0.7108511835094942,1.0,0.7968746816694353,0.8071762286327496,0.0,0.0,1
0.5867167988364986,0.8791468352407869,0.8923076923076922,0.5284521658565552,0.5244141234634697,0.8968860967557857,0.15979794744310483,0.9083804892652277,0.8336550880373012,1.0,0.8687890146854252,0.8697974016205375,0.28425593992206183,0.7453705663632395,0.5902777777778283,0.7728848118624589,0.854140136731528,0.8488209396789399,0.9297218239771722,0.8468666392740894,0.9999999999999999,0.6441048979549014,0.8335292341854963,0.8502990038994336,0.2557074176483608,0.5948856249389908,0.20101154195305407,0.730088302371816,0.7221835219556543,0.8161660991285175,0.7575829142180022,1.0,0.7968746816694353,0.8071762286327496,0.0,0.0,1
0.5867167988364986,0.7040747137128983,0.8799909767651704,0.8269991923543112,0.8256633174149245,0.8968860967557857,0.15979794744310483,0.9083804892652277,0.8089100356171189,1.0,0.8187687617302506,0.8197782295423701,0.40420353818625115,0.7196657750529317,0.5902777777778283,0.5805032080638465,0.854140136731528,0.8488209396789399,0.9291886481875481,0.7302160500113021,0.9999999999999999,0.6068630138543787,0.7665910820833931,0.7896057231747179,0.2557074176483608,0.8189771507116069,0.20101154195305407,0.8569054902050599,0.8616431983164788,0.8161660991285175,0.7575829142180022,1.0,0.7435815508628688,0.7540531404645925,0.0,0.0,1
0.5867167988364986,0.617029556366806,0.8799909767651704,0.8269991923543112,0.8256633174149245,0.9296203082476027,0.3408991183329974,0.9238682662471608,0.8089100356171189,1.0,0.8187687617302506,0.8197782295423701,0.40420353818625115,0.7171450248430086,0.5763888888889142,0.5805032080638465,0.8102793855571179,0.8027344485916699,0.9291886481875481,0.7887665048129413,0.9999999999999999,0.6068630138543787,0.7665910820833932,0.789605723174718,0.2557074176483608,0.8189771507116069,0.20101154195305407,0.696481096293563,0.6852259914888249,0.8465816706988777,0.7299164587726107,1.0,0.7718816697283164,0.7775533816123696,0.0,0.0,1
0.6555328059115779,0.7248122551084911,0.8799909767651704,0.8253530120595621,0.8252262967104841,0.9296203082476027,0.4950389889279779,0.9238682662471608,0.7792544537165937,1.0,0.818221660940598,0.8191726010363094,0.40420353818625115,0.6995119812596633,0.5763888888889142,0.5805032080638465,0.8228057915370657,0.8154124424676686,0.9291886481875481,0.7854613950561735,0.9999999999999999,0.6091979603764299,0.7765699303439604,0.8016958347417437,0.23023064723408118,0.9423354308421434,0.20101154195305407,0.8188250870156506,0.8401009870666173,0.8465816706988777,0.7145630499723261,1.0,0.7718816697283164,0.7775533816123696,0.0,0.0,1
0.6555328059115779,0.7216810260727609,0.9026392961876835,0.8025813302691979,0.8029037406153466,0.9296203082476027,0.4969627811467539,0.9238682662471608,0.7593973516000401,1.0,0.7959253327396687,0.7970184014344173,0.46376710481938366,0.6299670821935519,0.5763888888889142,0.2737634345703607,0.8228057915370657,0.8154124424676686,0.9385558981063536,0.6516212681438439,0.9999999999999999,0.6091979603764299,0.7765699303439604,0.8016958347417437,0.23023064723408118,0.841232397051924,0.20101154195305407,0.8188250870156506,0.8401009870666173,0.8465816706988777,0.729943724450431,1.0,0.6410714969966455,0.6436877954738469,0.0,0.0,1
0.6555328059115779,0.6881412075562637,0.9026392961876835,0.8025813302691979,0.8029037406153466,0.9702498174535112,0.5071667135652649,0.9224720477087588,0.7439461015206276,1.0,0.7895338053008012,0.7908324679326114,0.46376710481938366,0.4211856524030577,0.5763888888889142,0.2737634345703607,0.807544493708519,0.8016922571471654,0.9385558981063536,0.6775804834269863,0.9999999999999999,0.5849021409724395,0.6443728215064256,0.6669626147421864,0.23023064723408118,0.7808559395429258,0.20101154195305407,0.811892332310333,0.8278766189269118,0.9175392587000338,0.7422473322822896,1.0,0.7655797040210467,0.7776583873127416,0.0,0.0,0
0.6643745270097198,0.6562555309129648,0.9026392961876835,0.7957690529586499,0.7970358743137302,0.9702498174535112,0.5071667135652649,0.9224720477087588,0.7439461015206276,1.0,0.7895338053008012,0.7908324679326114,0.46376710481938366,0.4806075543796929,0.5451388888889142,0.2737634345703607,0.807544493708519,0.8016922571471654,0.9385558981063536,0.7044580406268353,0.9999999999999999,0.5849021409724395,0.7660681450185299,0.7946689815088211,0.6145556249042523,0.6870526895362229,0.20101154195305407,0.8157735744899246,0.8418439058113169,0.9175392587000338,0.7422473322822896,1.0,0.7655797040210466,0.7776583873127414,0.0,0.0,0
0.6643745270097198,0.7952208525214486,0.8711030904579293,0.7957690529586499,0.7970358743137302,0.9702498174535112,0.4896313652266549,0.9224720477087588,0.7440913192058402,1.0,0.6351916637417112,0.6357421934446877,0.4365825860840933,0.6885770413087962,0.6006944444444571,0.7236736055694685,0.807544493708519,0.8016922571471654,0.9327415417976047,0.692842118352785,0.9999999999999999,0.5147352634433124,0.7660681450185299,0.7946689815088211,0.6145556249042523,0.9664861443122543,0.11697574893009985,0.8228548147348558,0.8454974695138194,0.9175392587000338,0.7583027123361269,1.0,0.7655797040210466,0.7776583873127414,0.0,0.0,0
0.6643745270097198,0.7952208525214486,0.8711030904579293,0.7957690529586499,0.7970358743137302,0.9521243815915861,0.4102415202890816,0.8989213113795361,0.699654237614164,1.0,0.7983257232593971,0.7996026800253199,0.4365825860840933,0.6885770413087962,0.6006944444444571,0.7236736055694685,0.49425840028885215,0.48975659232875984,0.9327415417976047,0.6639139246912681,0.9999999999999999,0.5147352634433124,0.6428520293302177,0.6653667042517448,0.6145556249042523,0.8751196846980067,0.03293995590714563,0.8228548147348556,0.8454974695138193,0.8587801126357051,0.6817494618310955,1.0,0.8319173370502617,0.8385947813742337,0.0,0.0,0
