,food_cpu,food_rx,food_tx,inside_cpu,inside_rx,inside_tx,assurance_cpu,assurance_rx,assurance_tx,train_cpu,train_rx,train_tx,order_other_cpu,order_other_rx,order_other_tx,security_cpu,security_rx,security_tx,label,class
595,0.0156109319181668,0.0,0.0,0.0088832701414139,0.0,0.0,0.8245327241587589,0.0,0.0,0.1557710978426473,0.0,0.0,0.006899992064015,0.0,0.0,0.0086265675863534,0.0,0.0,1,1
596,0.0156109319181668,0.0,0.0,0.0009478172745149,0.0,0.0,0.6178377469589961,0.0,0.0,0.1557710978426473,0.0,0.0,0.006899992064015,0.0,0.0,0.0017291792651217,0.0,0.0,1,1
597,0.0051538845926884,0.0,0.0,0.0033746880322572,0.0,0.0,0.6178377469589961,0.0,0.0,0.0867117979032582,0.0,0.0,0.0043582543533582,0.0,0.0,0.0098372239727365,0.0,0.0,1,1
598,0.0051538845926884,0.0,0.0,0.0063061558920734,0.8270676691729323,0.7421875,0.4499593061495285,0.0,0.0,0.1646130061500116,0.4545454545454545,0.7421875,0.0116078333434974,0.0,0.0,0.0098372239727365,0.0,0.0,1,1
599,0.0106535178798691,0.1334026334026334,0.2398989898989899,0.0063061558920734,0.8270676691729323,0.7421875,0.4499593061495285,0.0,0.0,0.1327714845526197,0.0,0.0,0.0062023246912186,0.0,0.0,0.002318076691391,0.0459427207637231,0.0153522947640594,1,1
600,0.0106535178798691,0.1334026334026334,0.2398989898989899,0.0011005802478855,0.0,0.0,0.4501314952058237,0.0,0.0,0.1327714845526197,0.0,0.0,0.0062023246912186,0.0,0.0,0.0038913209510047,0.0,0.0,1,1
601,0.0077898431108236,0.0,0.0,0.0040213764173917,0.0,0.0,0.4501314952058237,0.0,0.0,0.0303720571982401,0.0,0.0,0.0050604504637659,0.0,0.0,0.0081408058498081,0.0,0.0,1,1
602,0.011935537341774,0.0,0.0,0.0050915731058982,0.0,0.0,0.4789627495956906,0.0,0.0,0.0303720571982401,0.0,0.0,0.0050604504637659,0.0,0.0,0.0081408058498081,0.0,0.0,1,1
603,0.011935537341774,0.0,0.0,0.0050915731058982,0.0,0.0,0.7762400583352868,0.2115384615384615,0.0972862263184843,0.1263396050466907,0.0,0.0,0.003700508686035,0.0794797687861271,0.0405290102389078,0.0044431805507372,0.0,0.0,1,1
604,0.0086043697872559,0.0,0.0,0.0032279268817075,0.0,0.0,0.7762400583352868,0.2115384615384615,0.0972862263184843,0.1394967879960133,0.0,0.0,0.0110990524560422,0.0,0.0,0.0044431805507372,0.0,0.0,1,1
