,front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,orders_ctn_read,carts_ctn_read,label,class
399,0.4417028599137741,0.9920197818309668,0.8378934247429104,0.979919375882915,0.9817460981104724,0.8426612633909221,0.5937213410184511,0.9230516500423632,0.976643025295476,0.1078947368421054,0.9845724330632508,0.9844070604162364,0.0988162392611196,0.8168890242445708,1.0,0.6896000769990407,0.7801130574867455,0.7817679089164151,0.8528649072608684,0.8281807216050866,0.9999749946863709,0.7766100444694273,0.9756432072591212,0.9775378303305235,0.0033013967011343,0.0216858757707614,0.0071159480954374,0.981127211146175,0.9764544113287876,0.8586003517818306,0.7307276459230966,1.0,0.9498229981652208,0.96182042614854,0.0,0.0,0,2
408,0.4390183515477157,0.9771857574136468,0.8403240885010903,0.9778755568825204,0.9808552277425644,0.8253597320238937,0.8153603614202689,0.9142416318680237,0.8584802099137999,0.1078947368421054,0.8207078277483798,0.8203828097386743,0.0997534069518633,0.8356621911988413,0.805653710247384,0.3455403334049031,0.7917944414940554,0.7906832871762106,0.8574831252241576,0.9100886344526484,1.0,0.5952396122661416,0.9786792676193096,0.9744007662603557,0.0021998508348756,0.0247873271954285,0.0071159480954374,0.981633632642983,0.9680617476169338,0.7835496998600942,0.8517834822450621,1.0,0.9403428381245138,0.9348198303443572,0.0,0.0,0,2
410,0.4353043352281827,0.8898577360935788,0.8544094733561853,0.9865667246185708,0.9872364980355868,0.8253597320238937,0.8153603614202689,0.9142416318680237,0.9233114047492637,0.1078947368421054,0.9878602709646488,0.9879675776487816,0.0994188545419906,0.835750989755739,0.805653710247384,0.6184124897812737,0.9843041929330204,0.9895678134940784,0.8604054093565623,0.9192227335451736,1.0,0.5952396122661416,0.9840698028477708,0.9791931953213024,0.0031322977859968,0.022245084496578,0.0071159480954374,0.9815990938269042,0.9644163554971804,0.7835496998600942,0.7727082879176344,1.0,0.9607507792654184,0.9513272495859334,0.0,0.0,0,2
413,0.4311848689114814,0.7892928474438038,0.9167341851043936,0.8152552355647061,0.8153711411368104,0.8744056599641223,0.3393008333333334,0.9178666974338652,0.8473598885381898,0.1078947368421054,0.9838590892813384,0.983091201794646,0.1004560074881115,0.8492434148608763,0.7632508833922884,0.6065596379644087,0.9816022840384556,0.9891418356213212,0.8670247568075458,0.730420078639375,1.0,0.8554342273364295,0.9827621340023716,0.9757808007547908,0.002950972267099,0.0249973100890708,0.0071159480954374,0.9796109090093806,0.9690697144809908,0.8184698085309356,0.915012251150149,1.0,0.976924795228842,0.9673131720058769,0.0,0.0,0,2
416,0.4363357671206025,0.9726650487286856,0.8944842630102836,0.9860489434416664,0.9862739198089652,0.888517955044938,0.8816181147436714,0.9353946779863768,0.9345670001659562,0.1078947368421054,0.983648815840036,0.983173645076919,0.0997527392528424,0.8451549988932929,0.7809187279151502,0.6389520964300309,0.9846526805905516,0.9906463910833784,0.8608935770348664,0.9258963271347714,1.0,0.8540732802533053,0.985784940510696,0.981204477525494,0.0019522657672083,0.0251034329118233,0.0071159480954374,0.980152495934489,0.975503601221626,0.8389864257557161,0.8987883830791902,1.0,0.9718568421362912,0.9598010852201052,0.0,0.0,0,2
417,0.4363357671206025,0.971885233079398,0.8944842630102836,0.9860489434416664,0.9862739198089652,0.9072075956918216,0.7409873408603893,0.9261354648602328,0.7622549650282445,0.1078947368421054,0.9806708169349854,0.9798830584664592,0.0997527392528424,0.7547862166000568,0.7809187279151502,0.6389520964300309,0.9830969671880572,0.99114711110999,0.8608935770348664,0.925664962444215,1.0,0.8626625329799408,0.9789683832796066,0.9773211510649212,0.0019522657672083,0.0250012266782578,0.0071159480954374,0.7836605082807555,0.779943581365059,0.8398556224573408,0.8987883830791902,1.0,0.7891682234283353,0.7811196170438724,0.0,0.0,0,2
418,0.4409508886240133,0.9750038051935924,0.8920535992521033,0.9722291880352252,0.974488783744038,0.9072075956918216,0.8144213594058475,0.9261354648602328,0.8105986345561325,0.1078947368421054,0.9806708169349854,0.9798830584664592,0.0997527392528424,0.718988842760999,0.7809187279151502,0.3550940164104905,0.9830969671880572,0.99114711110999,0.8608935770348664,0.9224922584127072,1.0,0.8626625329799408,0.9716583414029696,0.9717190522896988,0.0024025832386677,0.0248132138836786,0.0071159480954374,0.9790771621543028,0.9712962112344624,0.8398556224573408,0.7251631535470481,1.0,0.9583826622279592,0.9486082635826912,0.0,0.0,0,2
430,0.4271870751884761,0.3524329013861882,0.8264880024929884,0.3336152459225479,0.340613879950126,0.8968929764310816,0.9844877549860788,0.904420525572633,0.4780908732430768,0.3210526315789472,0.3261664139882403,0.3280173020619111,0.0979717247067985,0.3971775485850841,0.0918727915194494,0.1367988452826743,0.3416836840435067,0.3480569669179899,0.8611795935663251,0.3232054142950169,1.0,0.5959585640579999,0.2754464087989073,0.2748620424609836,0.0051677025177082,0.0116029118123622,0.0071159480954374,0.4919830178333732,0.5334160571479885,0.8121449230510871,0.3818469998872429,1.0,0.3522959819915267,0.3954610068128757,0.0,0.0,0,1
431,0.4271870751884761,0.2073141678767628,0.8264880024929884,0.3336152459225479,0.3406138799501259,0.8968929764310816,0.8452141316627301,0.904420525572633,0.3008173566671183,0.3210526315789472,0.2096997305482065,0.2117130105471252,0.0969264295135012,0.1843376496939263,0.0918727915194494,0.1367988452826743,0.0368290231242978,0.0452834410928902,0.8492196636791155,0.3232054142950169,1.0,0.0500796964681375,0.2754464087989073,0.2748620424609836,0.0051677025177082,0.0057850934487027,0.0071159480954374,0.3157790077952548,0.3759895362865717,0.8121449230510871,0.274823560427674,1.0,0.1391674281391477,0.1977443469210968,0.0,0.0,0,1
432,0.4271870751884761,0.1570382914186566,0.8297288875038951,0.3336152459225479,0.3406138799501259,0.8296882357171844,0.8452141316627297,0.7620032322935262,0.2525370006804135,0.7473684210526308,0.2096997305482065,0.2117130105471252,0.0969264295135012,0.0456576723227816,0.0918727915194494,0.3560721636652239,0.0440443429108785,0.0541550993885573,0.8492196636791155,0.1420437273581847,1.0,0.0715867623513537,0.2754464087989073,0.2748620424609836,0.0051677025177082,0.0050908180951711,0.0146504813729594,0.3157790077952548,0.3759895362865717,0.8537870273252229,0.2414370117413373,1.0,0.1391674281391477,0.1977443469210968,0.0,0.0,0,1
433,0.3501073859889556,0.1396642787079848,0.8367092552196946,0.0766508812676956,0.0854170016561403,0.8296882357171844,0.6554051782111635,0.7620032322935262,0.0966240371610093,0.9605263157894744,0.2096997305482065,0.2117130105471252,0.0969264295135012,0.0473561884166645,0.0918727915194494,0.3560721636652239,0.037364161890665,0.0459414255504611,0.8492196636791155,0.0390906272781164,1.0,0.0715867623513537,0.1875851681461756,0.1878987932741821,0.0215639637082689,0.0019980973432917,0.0146504813729594,0.0935274726759655,0.1863118239222728,0.8537870273252229,0.1151975296655429,1.0,0.1391674281391477,0.1977443469210968,0.0,0.0,0,1
434,0.3501073859889556,0.0480551001811606,0.8367092552196946,0.0494157607740169,0.0581438567038419,0.8296882357171844,0.6961737099262816,0.7620032322935262,0.0144638323386561,0.9605263157894744,0.0002543154639604,0.0009161545553886,0.0,0.0473561884166645,0.0918727915194494,0.4058233259874888,0.0307465041079439,0.0401048991938069,0.0,0.0390906272781164,1.0,0.0556812512247878,0.000232082736547,0.001953880859186,0.0215639637082689,0.0019980973432917,0.0146504813729594,0.0752759861763519,0.1667618159616929,0.8537870273252229,0.038403020469822,1.0,0.0058459665426848,0.0879260383684877,0.0,0.0,0,1
435,0.3501073859889556,0.0004354912435423,0.8413212838890618,0.0494157607740169,0.0581438567038419,0.0895873448033959,0.6961737099262815,0.0545210154103945,0.012629006828007,0.9605263157894744,0.000712317632013,0.0017625122615447,0.0,0.0025369057699363,0.0918727915194494,0.3045679757850844,0.0020374128348408,0.0114284153788667,0.0,0.0308051596269174,1.0,0.2720041382500561,0.000232082736547,0.001953880859186,0.0215639637082689,0.0001769106169759,0.0146504813729594,0.0752759861763519,0.1667618159616929,0.0,0.0385845191423775,1.0,0.0058459665426848,0.0879260383684877,0.0,0.0,0,1
436,0.0083451372883151,0.0004354912435423,0.8413212838890618,0.0021519734754677,0.0125744741664219,0.0895873448033959,0.6961737099262815,0.0545210154103945,0.007740376442105,0.9605263157894744,0.0011703198000655,0.0026088699677008,0.0,0.0025369057699363,0.0918727915194494,0.3045679757850844,0.0020374128348408,0.0114284153788667,0.0,0.0,1.0,0.2720041382500561,0.000232082736547,0.001953880859186,0.0281980146553333,0.0002894703017832,0.0146504813729594,0.0331582180925325,0.122510446384941,0.0,0.0140618076323499,1.0,0.006249702102179,0.0914417704803871,0.0,0.0,0,1
437,0.0083451372883151,0.000597832684333,0.4618261140542223,0.002165657202046,0.0126091812377627,0.0895873448033959,0.7880827837161702,0.0545210154103945,0.0088227197633508,0.9605263157894744,0.0020726985716711,0.0042764062382549,0.0,0.0015139258006868,0.0918727915194494,0.4619264028714556,0.0017801073369943,0.0099857383617764,0.0,0.0009395158157255,1.0,0.2720041382500561,0.000328056913291,0.0072041162930445,0.0281980146553333,0.0004292934250946,0.0146504813729594,0.0331582180925325,0.122510446384941,0.0,0.0,1.0,0.006249702102179,0.0914417704803871,0.0,0.0,0,1
438,0.0083451372883151,0.0001884369740983,0.4618261140542223,0.0016689512798562,0.0093341849781881,0.0527492492188264,0.7880827837161702,0.0319478566308125,0.004758591732109,0.9605263157894744,0.0018268647552086,0.0043686364459089,0.0,0.0021901386175316,0.0918727915194494,0.3097034462762924,0.0017801073369943,0.0099857383617764,0.0,0.0001482166415783,1.0,0.2648856184797163,0.0004103870915788,0.0105096062320129,0.0281980146553333,0.0001648007042207,0.0146504813729594,0.0323861616345898,0.1200327724147095,0.0,0.0055442474497437,1.0,0.0052813389409478,0.0794280430190556,0.0,0.0,0,1
439,0.0053405985956381,0.0013189299518798,0.0,0.0020565406389422,0.011501911991524,0.0527492492188264,0.6171106995298477,0.0319478566308125,0.0089287840721612,0.9605263157894744,0.0018268647552086,0.0043686364459089,0.0,0.0021901386175316,0.0918727915194494,0.3097034462762924,0.0015903347696706,0.009434335491284,0.0,0.0010973324973875,1.0,0.2648856184797163,0.0004103870915788,0.0105096062320129,0.0284064314225043,0.0001984294787647,0.0146504813729594,0.0310535584691544,0.1172781658122758,0.0,0.0155198405432512,1.0,0.0058072319240901,0.0867367495215249,0.0,0.0,0,1
440,0.0053405985956381,0.0013189299518798,0.0,0.0020565406389422,0.011501911991524,0.0527492492188264,0.0,0.0319478566308125,0.0034120165089665,0.9605263157894744,0.001688744829303,0.0043553451743684,0.0,0.0021901386175316,0.0918727915194494,0.3097034462762924,0.0,0.0,0.0,0.001277600251937,1.0,0.3827219910707009,0.0003768967327025,0.0081087740049149,0.0284064314225043,0.0001984294787647,0.0146504813729594,0.0310535584691544,0.1172781658122758,0.0,0.0155198405432512,1.0,0.0,0.0,0.0,0.0,0,1
536,0.4449612005076118,0.981848880324698,0.8544094733561853,0.9874149618127556,0.9883858327969705,0.9029234242621116,0.5628248440748441,0.9605428383536828,0.9296953714433692,0.0078947368421058,0.9885135327676275,0.9884810581058714,0.1046288126793395,0.8994446565535095,0.6113074204946543,0.6388674796231846,0.8610086430774964,0.8658443453924505,0.8945326940059543,0.7497888286027042,0.0,0.7169364554546392,0.9841165686877836,0.975815731632135,0.0065634341883328,0.0319202297016324,0.5070926933630994,0.9885679384981128,0.9855378954392608,0.8573460075273523,0.6905271339119927,0.0,0.946633526453024,0.9657359177482628,0.0,0.0,2,2
537,0.4449612005076118,0.8346131968488166,0.8544094733561853,0.8178800706422894,0.8171257775653125,0.9029234242621116,0.5628248440748441,0.9605428383536828,0.9327982410106794,0.0078947368421058,0.985661560614922,0.9849739941378948,0.1121360331697467,0.8994446565535095,0.6113074204946543,0.6388674796231846,0.7784176218677566,0.7827894663623863,0.8878673246873661,0.9301653304907688,0.0,0.6134757761140119,0.9841165686877836,0.975815731632135,0.0065634341883328,0.0340000855707417,0.5070926933630994,0.9885679384981128,0.9855378954392608,0.8573460075273523,0.9158857720939764,0.0,0.946633526453024,0.9657359177482628,0.0,0.0,2,2
538,0.4449612005076118,0.875514676439172,0.8544094733561853,0.9762697659137928,0.9782067117795245,0.9173795339876564,0.3849453537136666,0.948030801781322,0.9282900782204636,0.0078947368421058,0.985661560614922,0.9849739941378948,0.1121360331697467,0.8148030293416747,0.805653710247384,0.3654731111025317,0.9800226993767028,0.9847133380271572,0.8878673246873661,0.9257778964123984,0.0,0.6134757761140119,0.9841165686877836,0.975815731632135,0.0065634341883328,0.225320891242922,0.5924143063113343,0.8382534418623785,0.8400378644850315,0.866784744778573,0.9158857720939764,0.0,0.9421184867655388,0.9584103528121856,0.0,0.0,2,2
539,0.4550246864246423,0.8613464309496778,0.8842630102835773,0.9762697659137928,0.9782067117795245,0.9173795339876564,0.766755913526431,0.948030801781322,0.8567870237534767,0.0078947368421058,0.6673551283429915,0.6656624637737598,0.1121360331697467,0.9029609353107428,0.805653710247384,0.6647680232989949,0.979745833412322,0.9838213964453588,0.8878673246873661,0.9253365107234064,0.0,0.6134757761140119,0.9866869906035446,0.9740361765857626,0.2600733641003077,0.2827694118258926,0.5924143063113343,0.980298727473253,0.9823855274061882,0.866784744778573,0.8452326612814658,0.0,0.9421184867655388,0.9584103528121856,0.0,0.0,2,2
540,0.4550246864246423,0.95603765506965,0.915051417887192,0.9647570135917748,0.9657223195058872,0.9173795339876564,0.766755913526431,0.948030801781322,0.9224600661554476,0.0078947368421058,0.7493834571257281,0.7477842078500405,0.1380697002745219,0.907484622051442,0.805653710247384,0.6647680232989949,0.979745833412322,0.9838213964453588,0.9013980893079532,0.9264434878032092,0.0,0.7221102320412877,0.9730911823159812,0.9612946164058294,0.2600733641003077,0.2827694118258926,0.5924143063113343,0.9775997528980096,0.975960128759957,0.866784744778573,0.9242573559782254,0.0,0.9403739186497536,0.9763581336497495,0.0,0.0,2,2
541,0.4550246864246423,0.8876904967171466,0.915051417887192,0.8211424503462676,0.8218465213674959,0.9154746090039918,0.766755913526431,0.9606280125007174,0.9184806150501116,0.0078947368421058,0.95539701908756,0.9547805855705432,0.1380697002745219,0.8435875602220181,0.805653710247384,0.7061871046473971,0.9707018626793864,0.975863317365696,0.9013980893079532,0.916269837206777,0.0,0.7652021706152418,0.9601428664266256,0.9471049317741528,0.2600733641003077,0.3379275240433043,0.5326031347379191,0.9775997528980096,0.975960128759957,0.9010055118711428,0.915789356964962,0.0,0.9403739186497536,0.9763581336497495,0.0,0.0,2,2
542,0.474707231774844,0.9510092221230184,0.9176067310688688,0.9506255756263772,0.9514406691823794,0.9154746090039918,0.9707530255490816,0.9606280125007174,0.9121766220239788,0.0078947368421058,0.95539701908756,0.9547805855705432,0.1380697002745219,0.9018758055398088,0.5901060070671065,0.7061871046473972,0.9550528274695168,0.9601131441478348,0.9013980893079532,0.913986140476476,0.0,0.7119319868199148,0.941123315407675,0.9311259193564446,0.547205478449648,0.6221476407376522,1.0,0.9634657570018398,0.9621375777081426,0.9010055118711428,0.915789356964962,0.0,0.955880507805333,0.9654513253334416,0.0,0.0,2,2
543,0.474707231774844,0.9407427230432104,0.9176067310688688,0.9471105681088682,0.9490524429643284,0.9154746090039918,0.912622812659407,0.9606280125007174,0.909431096491916,0.0078947368421058,0.9492627745740132,0.948327886624724,0.1757220437618316,0.9018758055398088,0.5901060070671065,0.7061871046473972,0.9452673184651336,0.949246489872286,0.91383973606052,0.9062479285569518,0.0,0.7119319868199148,0.941123315407675,0.9311259193564446,0.547205478449648,0.6723223098971369,1.0,0.9634657570018398,0.9621375777081426,0.9010055118711428,0.7516922621534089,0.0,0.955880507805333,0.9654513253334416,0.0,0.0,2,2
544,0.474707231774844,0.9360814955512148,0.8911810532876285,0.9381714138817872,0.9416730119149,0.93002153812904,0.912622812659407,0.9669192254295008,0.903597765978181,0.0078947368421058,0.9492627745740132,0.948327886624724,0.1757220437618316,0.9034785190377228,0.5901060070671065,0.6164418670583163,0.9441682332463276,0.9458162874251694,0.91383973606052,0.9008976357722922,0.0,0.7682840781305913,0.9448345082824308,0.9373266953849886,0.547205478449648,0.7553190177316995,1.0,0.8215180733591567,0.8227824636678264,0.9290961074332924,0.7866321853773427,0.0,0.9596044384709458,0.9439463458905104,0.0,0.0,2,2
545,0.493210747300096,0.9292148167748988,0.867746961670302,0.9381714138817872,0.9416730119149,0.93002153812904,0.912622812659407,0.9669192254295008,0.8979992879048578,0.0078947368421058,0.9304799645190752,0.929782837075274,0.1757220437618316,0.903552229492172,0.561837455830414,0.724374605671178,0.9441682332463276,0.9458162874251694,0.91383973606052,0.8954218780270585,0.0,0.7187574002385854,0.9312276412481256,0.9275068687660472,0.785956087897322,0.8444439902962981,1.0,0.8056038253174744,0.8068437221650188,0.9290961074332924,0.8914631714009726,0.0,0.9381960904443626,0.9308293063937306,0.0,0.0,2,2
546,0.493210747300096,0.9292148167748988,0.867746961670302,0.7965648630831521,0.7995379337998116,0.93002153812904,0.8807767672286306,0.9669192254295008,0.8947292813953642,0.0078947368421058,0.9304799645190752,0.929782837075274,0.1939087595631402,0.9056477861330732,0.6148409893993403,0.724374605671178,0.7758613994708049,0.7763150206479437,0.9182621317983218,0.8144118541547667,0.0,0.7187574002385854,0.9312276412481256,0.9275068687660472,0.785956087897322,0.967063160736989,1.0,0.9497654920700008,0.9485156339513328,0.9290961074332924,0.8866580660267281,0.0,0.9381960904443624,0.9308293063937304,0.0,0.0,2,2
547,0.493210747300096,0.8181958308380034,0.8657525708943594,0.9331898107566422,0.9359635613303792,0.9422828827946504,0.8807767672286306,0.9712703800478556,0.8242021621542006,0.0078947368421058,0.9359419550439484,0.9358914700526012,0.1939087595631402,0.9056477861330732,0.6148409893993403,0.6094182724914441,0.9394358665212256,0.9414234285595248,0.9182621317983218,0.8919001487256618,0.0,0.7187574002385854,0.931350227028608,0.9287008008791304,0.785956087897322,0.9197485758831884,1.0,0.9474780178337888,0.9409971148224237,0.942576919208325,0.8866580660267281,0.0,0.9410907623361662,0.9097058199196504,0.0,0.0,2,2
548,0.4913264916233437,0.9223593017145556,0.8552820193206605,0.9331898107566422,0.9359635613303792,0.9422828827946504,0.7286158849421067,0.9712703800478556,0.8084529840214029,0.0078947368421058,0.9359419550439484,0.9358914700526012,0.1939087595631402,0.9016167253516072,0.3957597173144904,0.3549908131178388,0.9394358665212256,0.9414234285595248,0.9182621317983218,0.8919001487256618,0.0,0.4888096282600487,0.7937670482286338,0.7925346970383406,0.7831181843156737,0.9994545706617992,1.0,0.9474780178337888,0.9409971148224237,0.942576919208325,0.8866580660267281,0.0,0.9410907623361662,0.9097058199196504,0.0,0.0,2,2
549,0.4913264916233437,0.9223593017145556,0.8552820193206605,0.9331898107566422,0.9359635613303792,0.9422828827946504,0.7286158849421067,0.9712703800478556,0.8809509463235718,0.0078947368421058,0.7904040318234378,0.7899030791499327,0.1931583291152351,0.9015874919521512,0.2473498233215423,0.3549908131178388,0.9394358665212256,0.9414234285595248,0.9126367529968844,0.8903305345491698,0.0,0.5826695861986521,0.926265781265076,0.926615717229376,0.7831181843156737,0.922584450483174,1.0,0.8000846527428287,0.7946119442074229,0.942576919208325,0.7307542637438529,0.0,0.9410907623361662,0.9097058199196504,0.0,0.0,2,2
550,0.4913264916233437,0.9199631206406844,0.8519788095980054,0.9312214374429408,0.9354135087957404,0.9880782927605276,0.8944172251318729,0.9633801491679406,0.8780726125681722,0.0078947368421058,0.9295848881013272,0.929438552191403,0.1931583291152351,0.7464312632900515,0.2473498233215423,0.3549908131178388,0.638705640915639,0.6387537983848972,0.9126367529968844,0.7305700522857999,0.0,0.5806777109660226,0.9221598361506882,0.9238552377912208,0.7831181843156737,0.8997732071884541,1.0,0.9348021594101068,0.9362780939375144,0.934391582107768,0.6470081934919364,0.0,0.5259576802248088,0.5094580080675585,0.0,0.0,2,2
551,0.4947334210458207,0.8491057282796234,0.88451230913057,0.9312214374429408,0.9354135087957404,0.9880782927605276,0.9318811348662096,0.9633801491679406,0.8780726125681722,0.0078947368421058,0.9295848881013272,0.929438552191403,0.1931583291152351,0.9107908892397044,0.3639575971731119,0.3532514577735333,0.9386122396459302,0.935077818073398,0.9126367529968844,0.7611555063480677,0.0,0.5806777109660226,0.9221598361506882,0.9238552377912208,0.9630718595234607,0.999134618874086,1.0,0.9348021594101068,0.9362780939375144,0.934391582107768,0.7014974069697029,0.0,0.9138194802295672,0.915326540755541,0.0,0.0,2,2
552,0.4947334210458207,0.8550210076548622,0.88451230913057,0.9289552695710658,0.9327184267401818,0.9880782927605276,0.9318811348662096,0.9633801491679406,0.876579911792383,0.0078947368421058,0.9295848881013268,0.9294385521914028,0.1957740007405926,0.9141794013768114,0.4098939929328935,0.6407074162824034,0.9386122396459302,0.935077818073398,0.9138545874102908,0.8871116961142703,0.0,0.5862353318043466,0.932186348432365,0.935050766880781,0.9630718595234607,0.9350216419002572,1.0,0.933066430873888,0.9345011279321244,0.934391582107768,0.8499154831410471,0.0,0.9138194802295672,0.915326540755541,0.0,0.0,2,2
553,0.4947334210458207,0.9170038631556234,0.8830165160486132,0.9289552695710658,0.9327184267401818,0.968866573433714,0.7930245331380448,0.978490030170898,0.8744483424547282,0.0078947368421058,0.9336605898735394,0.9341384410284264,0.1957740007405926,0.9160918445768084,0.4593639575971338,0.7522957670041254,0.9386122396459302,0.935077818073398,0.9138545874102908,0.8854488983801595,0.0,0.5008340756424239,0.9351963172819991,0.9368582435197158,0.9630718595234607,0.9985485950363938,1.0,0.933066430873888,0.9345011279321244,0.9345772001786862,0.8445580785947912,0.0,0.9138194802295672,0.915326540755541,0.0,0.0,2,2
554,0.4929876105361292,0.9167758934339096,0.8830165160486132,0.931722919489886,0.9350483594227346,0.968866573433714,0.7930245331380448,0.978490030170898,0.8721811647861738,0.0078947368421058,0.9336605898735394,0.9341384410284264,0.1957740007405926,0.833178755776349,0.4593639575971338,0.7522957670041254,0.939246733825056,0.936052015469534,0.9138545874102908,0.8854488983801595,0.0,0.727843238615697,0.9287743202809212,0.9300698621953352,1.0,0.9982474310137244,1.0,0.9364443084106112,0.9396349718592584,0.9345772001786862,0.854680905386022,0.0,0.9167921040594788,0.915415797155952,0.0,0.0,2,2
555,0.4929876105361292,0.9167758934339096,0.8830165160486132,0.9272406880694596,0.9299147949729094,0.968866573433714,0.8715021977341673,0.978490030170898,0.8015041719491268,0.0078947368421058,0.9268262783494596,0.9269425159176954,0.1887604042628285,0.9218142919554698,0.5159010600706324,0.6587096436412816,0.939246733825056,0.936052015469534,0.910457255964277,0.888337812126391,0.0,0.727843238615697,0.9287743202809212,0.9300698621953352,1.0,0.9982474310137244,1.0,0.9364443084106112,0.9396349718592584,0.9345772001786862,0.8517335914829705,0.0,0.9167921040594786,0.9154157971559518,0.0,0.0,2,2
556,0.4929876105361292,0.9226293491231368,0.922468058585229,0.9272406880694596,0.9299147949729094,0.9647363879778624,0.8715021977341673,0.9843675548484052,0.6897281900090741,0.0078947368421058,0.9336985988861732,0.9336368166834382,0.1887604042628285,0.9218142919554698,0.5159010600706324,0.6929289435077979,0.9376540120853838,0.935560428983262,0.910457255964277,0.8867269758024603,0.0,0.727843238615697,0.9273427182779476,0.9291268576346964,1.0,0.9984968634447796,1.0,0.9364443084106112,0.9396349718592584,0.932282733099746,0.8505623630550576,0.0,0.9145346006126118,0.914981082427609,0.0,0.0,2,2
557,0.4913829171209427,0.9219327918314516,0.922468058585229,0.9331249117776748,0.936296463151818,0.9647363879778624,0.82190009187872,0.9843675548484052,0.8840535361136759,0.0078947368421058,0.9336985988861732,0.9336368166834382,0.1887604042628285,0.922866613929328,0.5159010600706324,0.8507214761241598,0.9376540120853838,0.935560428983262,0.910457255964277,0.894557371629746,0.0,0.7331362756121319,0.9302022136754418,0.927865410382426,0.9280433344723032,0.8881706389399531,1.0,0.93753349109046,0.937405995611655,0.932282733099746,0.8505623630550543,0.0,0.9090088846053094,0.9270906747724388,0.0,0.0,2,2
558,0.4913829171209427,0.9219327918314516,0.922468058585229,0.9331249117776748,0.9362964631518182,0.9647363879778624,0.6004112247412519,0.9843675548484052,0.8840535361136759,0.0078947368421058,0.9336985988861732,0.9336368166834382,0.1945407476572015,0.8520883752067141,0.5159010600706324,0.6770150791948409,0.9376540120853838,0.935560428983262,0.9169280393401866,0.8997670973920752,0.0,0.7331362756121318,0.9302022136754418,0.927865410382426,0.9280433344723032,0.998639206839254,1.0,0.944787884848856,0.9396159933587204,0.932282733099746,0.6074802284618047,0.0,0.9090088846053094,0.9270906747724388,0.0,0.0,2,2
559,0.4913829171209427,0.9239364568099728,0.8799002804612028,0.9406889224531102,0.943983653300132,0.9543429153104044,0.583576593164773,0.9987598153275536,0.8859219244176024,0.0078947368421058,0.9418105322507484,0.9417159586821264,0.1945407476572015,0.9278359744577944,0.925795053003526,0.6770150791948409,0.6327145350393861,0.6344506070574477,0.9169280393401866,0.7396287236440577,0.0,0.7124124511900147,0.9355853752591988,0.9324927173696276,0.9280433344723032,0.9986264708259728,1.0,0.944787884848856,0.9396159933587204,0.933050853350785,0.696123590080254,0.0,0.9203321310432462,0.8994787803041304,0.0,0.0,2,2
560,0.4951712972926327,0.9273666595436576,0.8799002804612028,0.9406889224531102,0.943983653300132,0.9543429153104044,0.5835765931647732,0.9987598153275536,0.885618085446789,0.0078947368421058,0.9418105322507484,0.9417159586821264,0.1945407476572015,0.9301547172338182,0.925795053003526,0.3093935423275099,0.942985115939794,0.9466629817224244,0.9169280393401866,0.9118002700261276,0.0,0.7556173968923492,0.9355853752591988,0.9324927173696276,0.7897593382697566,0.9984895215408248,1.0,0.944787884848856,0.9396159933587204,0.933050853350785,0.8985185854392612,0.0,0.9203321310432462,0.8994787803041304,0.0,0.0,2,2
561,0.4951712972926327,0.9283525185165,0.929136802742287,0.7112862505642117,0.7137775063820065,0.9543429153104044,0.5835765931647732,0.9987598153275536,0.8838216084148706,0.0078947368421058,0.9418105322507484,0.9417159586821264,0.1835734664644062,0.925490927483774,0.6678445229681529,0.3779326559876463,0.942985115939794,0.9466629817224244,0.9130089407205314,0.9079262654230216,0.0,0.7556173968923492,0.9355853752591988,0.9324927173696276,0.7897593382697566,0.998637044493474,1.0,0.7354425726472839,0.7314166645636226,0.933050853350785,0.8985185854392612,0.0,0.9203321310432462,0.8994787803041304,0.0,0.0,2,2
562,0.4951712972926327,0.8500549935528819,0.929136802742287,0.6309903806316352,0.6337612083265761,0.960572947755375,0.5942829702803107,0.9942086747831882,0.8850185370261455,0.0078947368421058,0.9409911318639216,0.940498668787794,0.1835734664644062,0.9228875310522622,0.6113074204946543,0.3779326559876463,0.942985115939794,0.9466629817224244,0.9130089407205314,0.907926265423022,0.0,0.387394148472696,0.9316321578312382,0.927854550778308,0.7897593382697566,0.9075209248303336,1.0,0.6486501064891333,0.6435341359183183,0.9286521814671592,0.8985185854392612,0.0,0.9135876930688852,0.9164491604826775,0.0,0.0,2,2
