,front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,carts_ctn_read,orders_ctn_read,label,class
503,0.000401511624067,0.0278334793320433,0.310759624070875,0.0001230870759661,0.0007214980482994,0.0475893689284834,0.0,0.0,0.0043269154336021,0.8756613756613749,0.000325073361578,0.0010218131872497,0.0,0.0,0.0178343949044688,0.0289977543839793,0.0002342404110664,0.0033895882710883,0.0,0.0017064779393392,0.9981371952558064,0.0078129362403247,0.0004540444306077,0.0118017884235786,0.6387341125674487,0.0113228440468368,0.2487804878048756,0.0012491088909897,0.0276658180014836,0.0,0.0125361646847412,0.0777777777777828,0.0047459537625349,0.0709478240373515,0.0,0.0,0,1
774,0.023976919556744,0.8082313128417686,0.2871927349953246,0.9848754297227524,0.9847524781305068,0.2926656906140719,0.5482434535889503,0.597614978878056,0.964121987273407,0.1005291005290995,0.9780455139976788,0.9779077887092592,0.8089860904718212,0.8486748854821378,0.8191082802547669,0.3284798946779093,0.9779765638410404,0.968065705799017,0.9022435778854776,0.7475742266515956,0.9964688246768316,0.6543451282750661,0.9885915998288608,0.9875237888166644,0.1073846515506761,0.7089322177368952,0.0146341463414607,0.9853954055180276,0.9652066634130286,0.7120336641525759,0.8589154155998506,0.7777777777778283,0.9129185573136588,0.8916988865922887,0.0,0.0,2,2
775,0.0256838411809319,0.9129687314609508,0.5629269220406675,0.9848754297227524,0.9847524781305068,0.2926656906140719,0.5482434535889503,0.597614978878056,0.964121987273407,0.1005291005290995,0.9780455139976788,0.9779077887092592,0.8089860904718212,0.9541497565103428,0.8191082802547669,0.3346953401586401,0.8808256910494885,0.8725771611476894,0.9022435778854776,0.8815575329601705,0.9964688246768316,0.6371889927736527,0.9334304032851816,0.9359906793914032,0.1010525925636892,0.6598882633210632,0.0146341463414607,0.984254651372041,0.9614471936830984,0.7120336641525759,0.5838732746078874,0.7777777777778283,0.876586409211129,0.8755076629261378,0.0,0.0,2,2
776,0.0256838411809319,0.9129687314609508,0.5629269220406675,0.9771108499931436,0.977660494165142,0.2926656906140719,0.6383149555722085,0.597614978878056,0.8909612344902411,0.1005291005290995,0.972564522335714,0.972491188102222,0.8172846689170855,0.9541497565103428,0.8191082802547669,0.5453077829747619,0.8808256910494885,0.8725771611476891,0.9023350398204096,0.8815575329601705,0.9964688246768316,0.6371889927736527,0.9334304032851816,0.9359906793914032,0.1010525925636892,0.8219405523218122,0.0146341463414607,0.984254651372041,0.9614471936830984,0.7120336641525759,0.6269014513422275,0.7777777777778283,0.876586409211129,0.8755076629261378,0.0,0.0,2,2
777,0.0256838411809319,0.9261607460105742,0.8891389447992774,0.7499241643994649,0.7526989859051828,0.2974441207234821,0.5256843815533431,0.5987066051005007,0.7615087638196896,0.1005291005290995,0.7576774072157308,0.7576547011328502,0.8172846689170855,0.7701638904524523,0.7936305732484072,0.5453077829747619,0.8808256910494885,0.8725771611476891,0.9023350398204096,0.8653941209458974,0.9964688246768316,0.4618912860027172,0.5252741434057149,0.5356192247602416,0.1010525925636892,0.7585368831934926,0.0146341463414607,0.807338982001098,0.7754769508124453,0.7392419728701497,0.6826435747180942,0.7777777777778283,0.8338415773097266,0.8197164773781441,0.0,0.0,2,2
778,0.0390633631855727,0.9415271135388226,0.9485870960584496,0.7499241643994649,0.7526989859051828,0.2974441207234821,0.5639897843359818,0.5987066051005007,0.7615087638196896,0.1005291005290995,0.7576774072157308,0.7576547011328502,0.8172846689170855,0.7367154369024109,0.7528662420382091,0.6012954495468829,0.8808256910494885,0.8725771611476891,0.9023350398204096,0.7095105377299127,0.9964688246768316,0.6716159496875651,0.5827645081622889,0.5948762398557639,0.1257174865681422,0.6602116281745042,0.0146341463414607,0.7210509909254211,0.691099132381647,0.7392419728701497,0.62385801156002,0.7777777777778283,0.6439593710101025,0.6474333481938546,0.0,0.0,2,2
779,0.0390633631855727,0.9484560311138096,0.9485870960584496,0.4837533405431095,0.4849691449040387,0.2974441207234821,0.5639897843359818,0.5987066051005007,0.7206657253912581,0.1005291005290995,0.7576774072157308,0.7576547011328502,0.8352135999289801,0.6833418670757644,0.7528662420382091,0.6771907187792007,0.3530286923883263,0.3483691677430808,0.8975551247655313,0.6613508405299455,0.9964688246768316,0.6716159496875651,0.6893209828931068,0.7047071421014778,0.1257174865681422,0.6243485368022231,0.0146341463414607,0.6659769667118869,0.6675904117413851,0.7392419728701497,0.62385801156002,0.7777777777778283,0.6439593710101025,0.6474333481938546,0.0,0.0,2,2
780,0.0390633631855727,0.9565322519347346,0.9689842623262596,0.6024069954435302,0.6054009987677318,0.3188838689713305,0.5639897843359818,0.5969477172087094,0.6151792721424144,0.1005291005290995,0.66643764530842,0.6668247876000988,0.8352135999289801,0.5334645624935306,0.7745222929936233,0.5244363103953147,0.3930159333771367,0.3882272433768307,0.8975551247655313,0.6613508405299455,0.9964688246768316,0.6716159496875651,0.584926145877136,0.5971043036233553,0.1257174865681422,0.5719670267463531,0.0146341463414607,0.5521607172879165,0.5617583269950309,0.7465042805085254,0.5647760390198843,0.7777777777778283,0.5598726687219651,0.5960107108141094,0.0,0.0,2,2
781,0.0654076505208776,0.9648770802153352,0.9689842623262596,0.4942922826156848,0.4979820899945851,0.3188838689713305,0.4392258442111237,0.5969477172087094,0.5674570006067987,0.1005291005290995,0.5388098056965123,0.538870282462425,0.8352135999289801,0.5334645624935306,0.7745222929936233,0.6061982839392905,0.4786686035751689,0.4736032413843229,0.8975551247655313,0.5705339459568842,0.9964688246768316,0.6066260402171427,0.5588041489192461,0.5771931456338771,0.1912319437410158,0.4975799335926225,0.0146341463414607,0.4986180735154506,0.5148064233332541,0.7465042805085254,0.4106489083206681,0.7777777777778283,0.47819903623214,0.51518946451003,0.0,0.0,2,2
782,0.0654076505208776,0.970812922452925,0.9714249488882196,0.4942922826156848,0.4979820899945851,0.3188838689713305,0.312205466540999,0.5969477172087094,0.5181677719093035,0.1005291005290995,0.238085976353241,0.2371336793945537,0.8617213912207674,0.5334645624935306,0.7745222929936233,0.4118177337964464,0.4786686035751689,0.4736032413843229,0.9043952623321616,0.3575536947264227,0.9964688246768316,0.6066260402171427,0.4461192426583041,0.4674928907635186,0.1912319437410158,0.3286817677415589,0.0146341463414607,0.4986180735154506,0.5148064233332541,0.7465042805085254,0.40050644950308,0.7833333333333599,0.47819903623214,0.51518946451003,0.0,0.0,2,2
783,0.0654076505208776,0.9179081360309964,0.9714249488882196,0.340624389585559,0.3453304000892865,0.3438854515146601,0.312205466540999,0.6055085048335341,0.3872008978480131,0.1005291005290995,0.2917008725126604,0.2917498701303587,0.8617213912207674,0.3138066784612076,0.7656050955413889,0.4118177337964464,0.4108391475896829,0.4076260957338839,0.9043952623321616,0.2504440715675287,0.9964688246768316,0.6066260402171427,0.4461192426583041,0.4674928907635186,0.1912319437410158,0.1943606993458288,0.0146341463414607,0.2993690895897174,0.3167755425568451,0.7805576672868535,0.2749006213680464,0.7833333333333599,0.2254488952312179,0.2430073911052097,0.0,0.0,2,2
784,0.1166114941613484,0.9968137504773716,0.9551642708845112,0.340624389585559,0.3453304000892865,0.3438854515146601,0.312205466540999,0.6055085048335341,0.3746212096699964,0.1005291005290995,0.2917008725126604,0.2917498701303587,0.8617213912207674,0.3108647745761984,0.7643312101910738,0.1343750783264871,0.2915529439204417,0.2873910346050687,0.9043952623321616,0.3095092754325662,0.9964688246768316,0.527925501115754,0.2959962689722742,0.3190428802145238,0.2325302071138358,0.2728962923127775,0.0146341463414607,0.2993690895897174,0.3167755425568451,0.7805576672868535,0.3146927275692064,0.7833333333333599,0.267876871101615,0.2887397585917119,0.0,0.0,2,2
785,0.1166114941613484,0.9968137504773716,0.9551642708845112,0.2327089877462479,0.2344568677916317,0.3438854515146601,0.532347059033606,0.6055085048335341,0.2874328714761502,0.1005291005290995,0.2917008725126604,0.2917498701303587,0.8768719998794262,0.3092122340332713,0.73248407643311,0.1343750783264871,0.2915529439204417,0.2873910346050687,0.9164142407665772,0.311923874695594,0.9964688246768316,0.527925501115754,0.2959962689722742,0.3190428802145238,0.2325302071138358,0.2998359343427983,0.0146341463414607,0.2993690895897174,0.3167755425568451,0.7805576672868535,0.2511382965818822,0.7833333333333599,0.267876871101615,0.2887397585917119,0.0,0.0,2,2
786,0.1166114941613484,0.998726475839284,0.9569234670428072,0.2494723197045204,0.2517784444673701,0.3547457759804497,0.6389885000618275,0.620275531648876,0.3241846062274596,0.1005291005290995,0.2913470599478803,0.2913776946313479,0.8768719998794262,0.3011695325046378,0.73248407643311,0.1343750783264871,0.2934703683962308,0.2887874240312295,0.9164142407665772,0.311923874695594,0.9964688246768316,0.527925501115754,0.2959962689722742,0.3190428802145238,0.2325302071138358,0.2998359343427983,0.0146341463414607,0.206111162468481,0.1959160352561424,0.7455557963491947,0.2714145624856318,0.7833333333333599,0.2670456178691631,0.2930887549224832,0.0,0.0,2,2
787,0.1201584477337698,0.999235154041798,0.9569234670428072,0.2933288292544988,0.2982162503228149,0.3547457759804497,0.6389885000618275,0.620275531648876,0.3311033831710683,0.1005291005290995,0.2921535241595643,0.291871260389011,0.8768719998794262,0.3021615865056143,0.7439490445859747,0.1343750783264871,0.2955828396232102,0.2929909974373355,0.9164142407665772,0.3127922315223418,0.9964688246768316,0.5232913950490422,0.2972795213306825,0.3188902702962282,0.2149783477449419,0.2597742037238255,0.0146341463414607,0.2332729246000673,0.2304431280693583,0.7455557963491947,0.2714145624856318,0.7833333333333599,0.2715496629724558,0.2924474261418898,0.0,0.0,2,2
