,front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_read,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_read,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,label,class
166,0.5371946320464676,0.8065076002492119,0.7073905109489056,0.5384579351078288,0.5419541341122724,0.9835187893529148,0.7628374814814816,0.9903708602896514,0.5753582747273768,0.521292217327459,0.8244875644284209,0.825026482725579,0.3088151326967355,0.8123982618403379,0.2543171114600113,0.0,0.4317989981390902,0.8061845102446512,0.7950186842536632,0.9890309079608685,0.7239425177144806,0.0,0.7457327670517867,0.6159024306461116,0.6307112716338599,0.1053019608108468,0.730501104823903,0.0332103321033212,0.8172260396741311,0.8112179269651121,0.046818413418488,0.9991284707211706,0.807192682660794,0.5343633261182406,0.5610878429844217,1,1
167,0.5386267936937896,0.8055220532577929,0.718521897810219,0.8089023120579878,0.8133640768382915,0.9835187893529148,0.6795934764062255,0.9903708602896514,0.6292924013276835,0.5227606461086634,0.8204446382051209,0.8208734815297472,0.3088151326967355,0.8123982618403379,0.2543171114600113,0.0,0.4317989981390902,0.8024371345435424,0.7918654664728108,0.9890309079608685,0.6961163731174119,0.0,0.793403098890918,0.7894455987474258,0.8084271350405432,0.1161062892433762,0.7394672932241976,0.0332103321033212,0.6782182440131542,0.6613164998341066,0.046818413418488,0.9991284707211706,0.807192682660794,0.5930598451067517,0.6227198854922761,1,1
168,0.5386267936937896,0.8029870816358451,0.6969890510948904,0.8089023120579878,0.8133640768382915,0.9835187893529148,0.6795934764062255,0.9903708602896514,0.7637578694812652,0.5242290748898677,0.8204446382051209,0.8208734815297472,0.3094376534322572,0.6823921660484025,0.2558869701726962,0.0,0.4998434424866779,0.8024371345435424,0.7918654664728108,0.9959511656455587,0.7577998029378951,0.0,0.793403098890918,0.7894455987474258,0.8084271350405432,0.1161062892433762,0.7434152876441342,0.0332103321033212,0.8131961820204386,0.8069815712215461,0.046818413418488,0.9991284707211706,0.807192682660794,0.7043582278621335,0.7395845100942525,1,1
169,0.5386267936937896,0.801206441126893,0.7286496350364962,0.8089023120579878,0.8133640768382915,0.980046481530754,0.7313177410154021,0.972347952375912,0.7643745422819962,0.5491923641703371,0.8204446382051209,0.8208734815297472,0.3094376534322572,0.6367841154546277,0.2558869701726962,0.0,0.5603945127676658,0.7912165654549351,0.7783332310844503,0.9959511656455587,0.6403100056746781,0.0,0.7429034665810254,0.7894455987474258,0.8084271350405432,0.1161062892433762,0.7444936228511967,0.0332103321033212,0.8131961820204386,0.8069815712215461,0.0470027224265331,0.998890986352966,0.807192682660794,0.7115352699667595,0.7473583609475173,1,1
170,0.5346344122049984,0.7245820674598122,0.7286496350364962,0.8139540085910564,0.8189304320221976,0.980046481530754,0.7313177410154021,0.972347952375912,0.7643745422819962,0.5491923641703371,0.8109229851464438,0.8113105153644766,0.3094376534322572,0.7489968910684287,0.3014128728414675,0.0,0.5274668407488646,0.7960070084094085,0.7877858973313276,0.9959511656455587,0.6810027900524119,0.0,0.6746482591261237,0.7909750737247341,0.8100815374590069,0.1683176886293946,0.7418364746099032,0.0332103321033212,0.8143853959447545,0.8018456567688426,0.0470027224265331,0.998890986352966,0.807192682660794,0.7115352699667595,0.7473583609475173,1,1
171,0.5346344122049984,0.7175225599887349,0.7286496350364962,0.8139540085910564,0.8189304320221976,0.980046481530754,0.6895800039351186,0.972347952375912,0.7640317059238221,0.5741556534508074,0.6365680735591545,0.6360227186475269,0.3016208879795458,0.8242969281521451,0.3014128728414675,0.0,0.4517527357331841,0.7960070084094085,0.7877858973313276,1.0,0.8239509761023133,0.0,0.8039475979404389,0.5658569620821308,0.5804186942649917,0.1683176886293946,0.7418364746099032,0.0332103321033212,0.8147404640003092,0.8006659299414004,0.0470027224265331,0.9161020823146092,0.807192682660794,0.6978450882475865,0.7294098770760679,1,1
172,0.5346344122049984,0.8032465940149839,0.6811131386861318,0.8174720714165147,0.8229830659000259,1.0,0.4584629689232199,0.9665947239997608,0.7041511623613397,0.5741556534508074,0.4050263303571008,0.403139408469816,0.3016208879795458,0.8242969281521451,0.3014128728414675,0.0,0.4517527357331841,0.6770120024353343,0.6755168568359471,1.0,0.8292139690224853,0.0,0.7456866962622714,0.6317235963987232,0.6479803369546817,0.1683176886293946,0.7419664160127467,0.0332103321033212,0.8100942591782535,0.7993515609404356,0.0465931344095842,0.998990188796291,0.807192682660794,0.7062037347544567,0.7605104672411995,1,1
173,0.5402308122809609,0.8032465940149839,0.6811131386861318,0.8049990254866635,0.8102668784019822,1.0,0.604944370304286,0.9665947239997608,0.7662346498987025,0.5756240822320118,0.8063742997713587,0.8063154446783886,0.3016208879795458,0.8082399968821975,0.3155416012559158,0.0,0.4517527357331841,0.7950012260674376,0.7932455074385409,1.0,0.701528355523123,0.0,0.7456866962622714,0.783328984357416,0.8060178510927604,0.1921386365575197,0.7573979113472813,0.0332103321033212,0.8100942591782535,0.7993515609404356,0.0465931344095842,0.998990188796291,0.807192682660794,0.7062037347544567,0.7605104672411995,1,1
174,0.5402308122809609,0.7258033448848296,0.7395072992700733,0.8049990254866635,0.8102668784019822,1.0,0.604944370304286,0.9665947239997608,0.637884748986352,0.5770925110132152,0.8063742997713587,0.8063154446783886,0.2994583227730177,0.8032059798531279,0.3155416012559158,0.0,0.2702610311599471,0.7950012260674374,0.7932455074385409,0.978590841264408,0.8207232462108031,0.0,0.7891211389080054,0.7833289843574159,0.8060178510927601,0.1921386365575197,0.7573979113472813,0.0332103321033212,0.8088113656035625,0.7948075792451309,0.0465931344095842,0.998990188796291,0.807192682660794,0.7181127774871262,0.766749175861974,1,1
175,0.5402308122809609,0.7251456533307891,0.7995437956204379,0.6681026878179314,0.6735691973169503,0.9920958467883318,0.7833791628475406,0.9472606523628768,0.6064806355601471,0.5770925110132152,0.8063742997713587,0.8063154446783886,0.2994583227730177,0.7993718870928985,0.3155416012559158,0.0,0.2702610311599471,0.7963467486251794,0.7962402865200261,0.978590841264408,0.818142982829227,0.0,0.7445516304807569,0.7833289843574159,0.8060178510927601,0.1921386365575197,0.6794043355230613,0.0332103321033212,0.8088113656035625,0.7948075792451309,0.0455020507451624,0.9979188205880006,0.807192682660794,0.7171746769414267,0.7495351525999284,1,1
176,0.5414374185886647,0.8075626570040019,0.7995437956204379,0.811331372219624,0.8161673385040786,0.9920958467883318,0.5246894632369493,0.9472606523628768,0.7022229368300084,0.5770925110132152,0.8053985185174807,0.8055240492868595,0.2994583227730177,0.740196121935189,0.3940345368916951,0.0,0.2702610311599471,0.7970638475740169,0.8003226033561619,0.978590841264408,0.8125144323503909,0.0,0.6032464199978034,0.6446160354818279,0.6634174666564217,0.2114850781347286,0.7470029138934919,0.0332103321033212,0.8058307207842732,0.7894685208954391,0.0455020507451624,0.998714509252744,0.807192682660794,0.7235046879712091,0.7693596363341636,1,1
177,0.5414374185886647,0.8094725014524768,0.7996350364963503,0.811331372219624,0.8161673385040786,0.9920958467883318,0.5246894632369493,0.9472606523628768,0.7645176911122775,0.5770925110132152,0.8053985185174807,0.8055240492868595,0.2935398262608549,0.7978089825166682,0.378335949764562,0.0,0.434889470046896,0.7970638475740169,0.8003226033561619,0.9678474633613204,0.6815656773596462,0.0,0.6032464199978034,0.7804332521892783,0.8065385701417068,0.2114850781347286,0.7470029138934919,0.0332103321033212,0.8058307207842732,0.7894685208954391,0.0455020507451624,0.998714509252744,0.807192682660794,0.7235046879712091,0.7693596363341636,1,1
178,0.5414374185886647,0.8136188389057595,0.7996350364963503,0.813204314349276,0.8180011008529653,0.960434879148361,0.5246894632369493,0.9412349345859676,0.7705995199118421,0.5770925110132152,0.8103073945254348,0.8104604566756088,0.2935398262608549,0.723379775491154,0.321821036106769,0.0,0.4425119710007953,0.6389463068115214,0.6415586069153832,0.9678474633613204,0.7147666750363989,0.9738661234749824,0.7603220245666106,0.7727838503406943,0.8027025602892596,0.2114850781347286,0.7458815096036332,0.0332103321033212,0.8133578553432059,0.8006194578350245,0.0448826725458226,0.999711694466022,0.807192682660794,0.7419772124656835,0.7836991693098219,1,1
179,0.5411422179170281,0.8169617584631771,0.8135036496350363,0.8049331527392283,0.808566610098747,0.960434879148361,0.4666763739235346,0.9412349345859676,0.7748208288876517,0.5770925110132152,0.4836746456770107,0.4824349069936134,0.2935398262608549,0.7933046062733089,0.321821036106769,0.0,0.493078887688486,0.7952602256715906,0.7986774831080081,0.9678474633613204,0.7991901719288461,0.9738661234749824,0.7603220245666106,0.7727838503406943,0.8027025602892598,0.1777071691140546,0.7412396545886287,0.0332103321033212,0.8119125797365282,0.805308509813972,0.0448826725458226,0.999711694466022,0.807192682660794,0.7419772124656835,0.7836991693098219,1,1
180,0.5411422179170281,0.760032709631971,0.8135036496350363,0.8049331527392283,0.808566610098747,0.960434879148361,0.3666987387499827,0.9412349345859676,0.7780829475646615,0.5770925110132152,0.5592388251433561,0.5579806443939636,0.2931159084351052,0.7845417421696225,0.3657770800627986,0.0,0.4482252351932544,0.7952602256715906,0.7986774831080081,0.9873408074711632,0.6816811891915385,0.9738661234749824,0.7603220245666106,0.7788214526719338,0.8049754580810305,0.1777071691140546,0.7412396545886287,0.0332103321033212,0.8119125797365282,0.805308509813972,0.0448826725458226,0.9998127235750672,0.807192682660794,0.7419772124656835,0.7836991693098219,1,1
181,0.5411422179170281,0.8178322742406102,0.7463503649635035,0.686918772920536,0.6900195149664639,0.9593596141285836,0.3278090409230215,0.9280262045495958,0.7700410347246601,0.5770925110132152,0.6279606573277818,0.6270336976503688,0.2931159084351052,0.6928900481051826,0.3657770800627986,0.0,0.4482252351932544,0.7994695136298596,0.8008896270078903,0.9873408074711632,0.6188810286950417,0.9711093824279357,0.778272753034365,0.7788214526719338,0.8049754580810305,0.1777071691140546,0.6521442220089234,0.0332103321033212,0.8156783776636333,0.8111665545047265,0.0438000003827676,1.0,0.807192682660794,0.6346173309173005,0.6387540901704618,1,1
182,0.530459657501664,0.8178322742406102,0.7463503649635035,0.6290119160205898,0.6313549590535203,0.9593596141285836,0.2889193430960603,0.9280262045495958,0.7700410347246601,0.5770925110132152,0.6966824895122076,0.6960867509067737,0.2931159084351052,0.7353846930040319,0.2527472527472696,0.0,0.4482252351932544,0.8045475119270168,0.8059031426615926,0.9873408074711632,0.6679147347339865,0.9711093824279357,0.778272753034365,0.7825678837569571,0.8081651137700767,0.1587750914555861,0.7226323087518649,0.0332103321033212,0.8221007129570336,0.816482485020318,0.0438000003827676,1.0,0.807192682660794,0.7397106205097556,0.7727300140078222,1,1
183,0.530459657501664,0.8178322742406102,0.7463503649635035,0.560787515573659,0.5628764255733804,0.9593596141285836,0.3329000050311526,0.9280262045495958,0.7697875755331383,0.5770925110132152,0.679886873726334,0.6792101846909087,0.2901032508670941,0.7293015903474028,0.2527472527472696,0.0,0.5190631494777024,0.8045475119270168,0.8059031426615926,0.9775853313740523,0.8004082295047735,0.9711093824279357,0.778272753034365,0.786083855871474,0.8108763723672626,0.1587750914555861,0.7226323087518649,0.0332103321033212,0.8177033821006475,0.8127244589950996,0.0438000003827676,1.0,0.807192682660794,0.7397106205097556,0.7727300140078222,1,1
184,0.530459657501664,0.7341190564675797,0.7448905109489052,0.8072909714262523,0.8115512279412684,0.9136082502638976,0.3329000050311526,0.9079275671909912,0.7022752336078912,0.5770925110132152,0.8147051255713207,0.8155998954129283,0.2901032508670941,0.7912498837794043,0.2244897959183731,0.0,0.4124491934062904,0.8056739789238846,0.8054077741940501,0.9775853313740523,0.8004082295047735,1.0,0.7580528246923284,0.786083855871474,0.8108763723672626,0.1587750914555861,0.7226323087518649,0.0332103321033212,0.6888948399318108,0.6770279790094341,0.0820649372248126,0.9992606600209798,0.807192682660794,0.7480687511937438,0.8004392508848295,1,1
185,0.5393985044000642,0.7952351006382246,0.7348540145985405,0.8034582860680677,0.8086314014826627,0.9136082502638976,0.5047492494709388,0.9079275671909912,0.7495349107444235,0.5770925110132152,0.815958585285333,0.8168212698659162,0.2901032508670941,0.7810955454102738,0.354788069073777,0.0,0.367714500834629,0.7927694152815068,0.7900437857056561,0.9775853313740523,0.7999691459300878,1.0,0.7580528246923284,0.7923633374927704,0.8130809266454601,0.1512640055517663,0.7352025686238682,0.0332103321033212,0.8232611311793785,0.8228235398400133,0.0820649372248126,0.999242482879036,0.807192682660794,0.7480687511937438,0.8004392508848295,1,1
186,0.5393985044000642,0.7895275820186811,0.7348540145985405,0.8034582860680677,0.8086314014826627,0.9136082502638976,0.5047492494709386,0.9079275671909912,0.7428767970532245,0.5770925110132152,0.815958585285333,0.8168212698659162,0.3059272030110613,0.7810955454102738,0.354788069073777,0.0,0.2405301378549871,0.7927694152815068,0.7900437857056561,0.9806440036854626,0.7917262777896601,1.0,0.7580528246923284,0.7923633374927704,0.8130809266454601,0.1512640055517663,0.7018041542685716,0.0332103321033212,0.6915469918273672,0.6799057243831463,0.0820649372248126,0.999242482879036,0.807192682660794,0.58949999461258,0.6307694758420632,1,1
187,0.5393985044000642,0.721138379411609,0.7459854014598539,0.8034582860680677,0.8086314014826627,0.9398718676237467,0.5047492494709386,0.9182725380727442,0.7330689671769642,0.5770925110132152,0.80826978605131,0.8084285551319947,0.3059272030110613,0.7818594053229942,0.3281004709576223,0.0,0.2405301378549871,0.7897627253597856,0.7842389428210746,0.9806440036854626,0.7913889162340314,0.0,0.5769033825640819,0.7772786734243753,0.7971200704516999,0.1512640055517663,0.6235450244235611,0.0332103321033212,0.6210110371583142,0.6033699431674017,0.0825776740391322,0.99891264127072,0.807192682660794,0.5172208531454325,0.5705530408188213,1,1
188,0.545656015201076,0.706022043772361,0.7459854014598539,0.8060640098032946,0.811134739043915,0.9398718676237467,0.6519163390981993,0.9182725380727442,0.737793611300088,0.5770925110132152,0.8031987960998503,0.803333119134581,0.3059272030110613,0.7850301089153091,0.2166405023547781,0.0,0.2405301378549871,0.7897627253597856,0.7842389428210746,0.9806440036854626,0.7040588761752558,0.0,0.5769033825640819,0.7772786734243753,0.7971200704516999,0.1789119113985877,0.6876168621610143,0.0332103321033212,0.5447507853629372,0.5212523987685238,0.0825776740391322,0.9988982747673656,0.807192682660794,0.7059128851956519,0.7603771737464552,1,1
189,0.545656015201076,0.7252953379507826,0.7137773722627738,0.8060640098032946,0.811134739043915,0.9398718676237467,0.6519163390981993,0.9182725380727442,0.737793611300088,0.5770925110132152,0.8031987960998503,0.803333119134581,0.3175597242349485,0.6712784341602982,0.2166405023547781,0.0,0.4857504216114924,0.7897627253597856,0.7842389428210746,0.9683836946080406,0.6393243666048987,0.0,0.5769033825640819,0.770404323398602,0.7905199885796997,0.1789119113985877,0.7045966717445152,0.0332103321033212,0.8094270544100156,0.8057976564265731,0.0825776740391322,0.9984489472732556,0.807192682660794,0.7059128851956519,0.7603771737464552,1,1
190,0.545656015201076,0.792767773103242,0.7137773722627738,0.5072908417025082,0.510404819703983,0.9414271393844116,0.6519163390981993,0.967011291431406,0.7456907417833222,0.5770925110132152,0.6386195061502425,0.6383401736964888,0.3175597242349485,0.7119494187585041,0.2150706436420932,0.0,0.4857504216114924,0.6711206199426117,0.6664266476357787,0.9683836946080406,0.5207356110219445,0.0,0.7278832156817203,0.770404323398602,0.7905199885796997,0.1789119113985877,0.7185895690794981,0.0332103321033212,0.803424761961961,0.7978353977889838,0.0832997863010303,0.9986054038293324,0.807192682660794,0.6949025792841547,0.7367290547672297,1,1
191,0.556291130250902,0.7903083637893826,0.7137773722627738,0.5747681249649012,0.5782963087008482,0.9414271393844116,0.5161757896644052,0.967011291431406,0.7460343281791195,0.5770925110132152,0.5719738185650833,0.5713114581863202,0.3175597242349485,0.729047387132524,0.2150706436420932,0.0,0.4370100305996181,0.7806918443439952,0.7745470483324833,0.9683836946080406,0.5991806894353968,0.0,0.7278832156817203,0.7700355397164051,0.7869775573311387,0.2055149126404607,0.7100104004012653,0.0332103321033212,0.803424761961961,0.7978353977889838,0.0832997863010303,0.9988251376308698,0.807192682660794,0.6949025792841547,0.7367290547672297,1,1
192,0.556291130250902,0.7904320124697151,0.7088503649635038,0.6422454082272945,0.6461877976977135,0.9414271393844116,0.5161757896644052,0.967011291431406,0.7460343281791195,0.5770925110132152,0.803459042565673,0.8036117496445796,0.3251808462046897,0.6181108795761956,0.2150706436420932,0.0,0.4173234795758877,0.7806918443439952,0.7745470483324833,0.9925440994902532,0.7885920271532203,0.0,0.7278832156817203,0.7610285202509031,0.7760138362899448,0.2055149126404607,0.6438196467808437,0.0332103321033212,0.8035136370446203,0.7980038297031868,0.0832997863010303,0.8609765748018207,0.807192682660794,0.6901653753512763,0.7326149846291812,1,1
