,front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_read,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_read,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,label,class
942,0.0403245757704212,0.987925347404704,0.7757947573898498,0.9804875235831468,0.9790956117191156,0.0026596978960993,0.6138692221321188,0.910142314687268,0.8580838180679324,0.0767045454545449,0.8299959735089985,0.8295765657612361,0.026545214722486,0.8011102706698806,0.2842465753424221,0.0,0.7572277643550213,0.979866996536284,0.9755631758653824,0.950926248529538,0.9400164847475692,0.0,0.0,0.5709675446045334,0.9786988316606776,0.9747851322829912,0.1506799092632862,0.8259358073524491,1.0,0.9685338757159002,0.9533731821970136,0.9381383812385669,0.8037607911353141,0.6605504587155338,0.9490805935808996,0.9544337229050298,0,2
943,0.0405996825807535,0.9915181157092556,0.7168990518683769,0.8266580708293514,0.8240765712969027,0.0026596978960993,0.7425613808514959,0.910142314687268,0.9623199981423194,0.0767045454545449,0.9912997119087238,0.9907987952864766,0.026545214722486,0.7634085766856011,0.2842465753424221,0.0,0.3689622157063428,0.9805162055444224,0.9780527920405846,0.950926248529538,0.9389168670649576,0.0,0.0,0.5709675446045334,0.9786988316606776,0.9747851322829912,0.1278136897584965,0.9055323574358828,1.0,0.97674105715772,0.9765688041984852,0.9381383812385669,0.8921691203758635,0.6605504587155338,0.946718799678108,0.951370957960616,0,2
944,0.0405996825807535,0.9922006053296816,0.7168990518683769,0.9892791599070117,0.9886896762608182,0.0026596978960993,0.6995970759358688,0.910142314687268,0.9623199981423194,0.0767045454545449,0.9912997119087238,0.9907987952864766,0.0268414031701064,0.7704151485032948,0.1301369863014088,0.0,0.3689622157063428,0.9805162055444224,0.9780527920405846,0.9569875371141868,0.9406278303749304,0.0,0.0,0.5709675446045334,0.9875298233709664,0.9928444487089244,0.1278136897584965,0.8199482637682857,1.0,0.6561720161103651,0.6257730203025178,0.9381383812385669,0.8941062026551254,0.6605504587155338,0.946718799678108,0.951370957960616,0,2
945,0.0405996825807535,0.9117605089544256,0.7168990518683769,0.9892791599070122,0.9886896762608184,0.0027070821953792,0.6219852476442196,0.918508218230192,0.961950233924358,0.0767045454545449,0.9912997119087238,0.9907987952864766,0.0268414031701064,0.8128416182065844,0.1301369863014088,0.0,0.7767330379074906,0.7816351265361685,0.7797878419915196,0.9569875371141868,0.949327459071284,0.0,0.0,0.5816484713973632,0.9875298233709664,0.9928444487089244,0.1278136897584965,0.9154328772412288,1.0,0.7315952365202365,0.6988114239886815,0.9295486777414652,0.8843163712697797,0.6605504587155338,0.937535807025331,0.9293601367408244,0,2
946,0.0407737714909019,0.871622164635555,0.7707752370329057,0.992464479986288,0.9933712088798664,0.0027070821953792,0.6219852476442196,0.918508218230192,0.9568681261400868,0.0767045454545449,0.7774294268502046,0.7770469264100586,0.0268414031701064,0.7946608965403026,0.1301369863014088,0.0,0.964537008261328,0.9857772787491288,0.9834475329768668,0.9569875371141868,0.951046506297019,0.0,0.0,0.6516335250375113,0.9939369475869704,0.9982530006379228,0.1694415141971188,0.9242337804661516,1.0,0.8160345629023089,0.7914974309745969,0.9295486777414652,0.879777119175571,0.6605504587155338,0.9267016138514628,0.9228738706284928,0,2
947,0.0407737714909019,0.9913490614040696,0.769659788064696,0.9902918571203292,0.9908291412060934,0.0027070821953792,0.6219852476442196,0.918508218230192,0.9546774943081816,0.0767045454545449,0.6948848671260288,0.6945429791573635,0.0272520678682194,0.9161067840347912,0.5,0.0,0.8201914886527257,0.9818322556375092,0.9775354884403028,0.9501845804853508,0.9567845786970856,0.0,0.0,0.8000228342707171,0.9883236401601232,0.9886508691030172,0.1694415141971188,0.9442627401654216,1.0,0.9799566272078264,0.9714287763363548,0.9295486777414652,0.8959412833110098,0.6605504587155338,0.9267016138514628,0.9228738706284928,0,2
948,0.0407737714909019,0.9914077375930728,0.769659788064696,0.9862522351396916,0.9867079312489044,0.0027583158947651,0.7595967415874882,0.9328050353868388,0.9503660085612397,0.0767045454545449,0.9854996249988454,0.9851567375292116,0.0272520678682194,0.9181916956716528,0.5,0.0,0.7564898897358853,0.9818322556375092,0.9775354884403028,0.9501845804853508,0.856526682175358,0.0,0.0,0.7492767591493089,0.9883236401601232,0.9886508691030172,0.1694415141971188,0.9476711449752458,1.0,0.977775363539202,0.9707263415972304,0.9303241200441618,0.8999367030913183,0.6605504587155338,0.9289922831824828,0.9088287005342738,0,2
949,0.0415983430776467,0.9914077375930728,0.769659788064696,0.986252235139692,0.9867079312489044,0.0027583158947651,0.8158078806248541,0.9328050353868388,0.94340006903065,0.0767045454545449,0.984605933528914,0.9842248991306916,0.0272520678682194,0.9181916956716528,0.5,0.0,0.9123793893777992,0.9818322556375092,0.9775354884403028,0.9501845804853508,0.8133852388311594,0.0,0.0,0.7492767591493089,0.9833618012651858,0.9889180238556784,0.278693070247336,0.9476711449752458,1.0,0.977775363539202,0.9707263415972304,0.9303241200441618,0.9307443436016248,0.6605504587155338,0.78120166303012,0.75606188249304,0,2
950,0.0415983430776467,0.8502668440953638,0.692247629670943,0.986252235139692,0.9867079312489044,0.0027583158947651,0.8158078806248541,0.9328050353868388,0.933126017610022,0.0767045454545449,0.984605933528914,0.9842248991306916,0.027685067726135,0.915907655359785,0.4383561643835492,0.0,0.9123793893777992,0.8247550898764996,0.8162607032966354,0.950116792479612,0.962247043788076,0.0,0.0,0.6959654663795236,0.974327589406554,0.982401927492292,0.278693070247336,0.9498868485704208,1.0,0.9794835813164,0.9810937719564354,0.9303241200441618,0.853997239117287,0.6605504587155338,0.9250735507124336,0.9021249725290827,0,2
951,0.0415983430776467,0.8915722863062499,0.692247629670943,0.7873035706401073,0.7862714122839841,0.0027896225920571,0.6847624562817014,0.9451973626800436,0.933126017610022,0.0767045454545449,0.982844252123288,0.9826778090992158,0.027685067726135,0.6590286937060974,0.4383561643835492,0.0,0.7753490433759771,0.9731206793565488,0.9641057972545284,0.950116792479612,0.9652832974753396,0.0,0.0,0.7296094407665747,0.974327589406554,0.982401927492292,0.278693070247336,0.9585863280713516,1.0,0.9750841486075708,0.9751712759753232,0.9296030125312552,0.8119779995278879,0.6605504587155338,0.7434802403956492,0.7177659538074276,0,2
952,0.0414598259785108,0.9880779751828698,0.701728945900725,0.6923149320880067,0.6900477510513223,0.0027896225920571,0.7184174505124244,0.9451973626800436,0.820544306465206,0.0767045454545449,0.982844252123288,0.9826778090992158,0.027685067726135,0.6563361990205835,0.5205479452055215,0.0,0.8257684516246162,0.9731206793565488,0.9641057972545284,0.950116792479612,0.963018855061279,0.0,0.0,0.7668676800359774,0.8139210625189254,0.8139883171196366,0.3407468533483779,0.9585863280713516,1.0,0.9660602713744876,0.9510316378650988,0.9296030125312552,0.9429101774700296,0.6605504587155338,0.6661505506980874,0.6392585149275335,0,2
953,0.0414598259785108,0.9880779751828698,0.701728945900725,0.9785127676052664,0.9781294174749892,0.0027896225920571,0.7184174505124244,0.9451973626800436,0.9207409584936268,0.0767045454545449,0.982844252123288,0.9826778090992158,0.0273863897443607,0.9016166703052254,0.7123287671232674,0.0,0.8257684516246162,0.808664456947547,0.8015004189820694,0.9496306433543098,0.966237664923268,0.0,0.0,0.7668676800359774,0.9648178424754372,0.9673302072321014,0.3407468533483779,0.883761322843931,1.0,0.9660602713744876,0.9510316378650988,0.9296030125312552,0.8697779226190502,0.6605504587155338,0.93432545799551,0.9192163867921292,0,2
954,0.0414598259785108,0.8666078825344682,0.6914668153931958,0.9785127676052664,0.9781294174749892,0.002810621015571,0.7217409240924092,0.939895975324712,0.9176534767158188,0.0767045454545449,0.6241555161210907,0.6241248142887372,0.0273863897443607,0.7897634157375912,0.7123287671232674,0.0,0.3709009556887878,0.9698274451666858,0.9623509405696272,0.9496306433543098,0.7810610040406473,0.0,0.0,0.5711220914771803,0.9697811298318256,0.9713303338233134,0.3407468533483779,0.9703725384824354,1.0,0.7651746794905325,0.7315606823484,0.9181507277822396,0.9525916644666068,0.6605504587155338,0.93432545799551,0.9192163867921292,0,2
955,0.040907753141919,0.9066316882191016,0.6914668153931958,0.9785127676052664,0.9781294174749892,0.002810621015571,0.7217409240924092,0.939895975324712,0.9182272267834224,0.0767045454545449,0.7059808567942892,0.7059461300229153,0.0273863897443607,0.8273555223936574,0.7123287671232674,0.0,0.3689819335494939,0.9698274451666858,0.9623509405696272,0.9496306433543098,0.9723820430228618,0.0,0.0,0.5711220914771803,0.9697811298318256,0.9713303338233134,0.3430397625234604,0.9703725384824354,1.0,0.6879346821559923,0.6556633269676605,0.9181507277822396,0.9450565693676032,0.6605504587155338,0.94587653240656,0.931044430101748,0,2
956,0.040907753141919,0.982748624334538,0.6799776910206354,0.9751612561613576,0.9736026661554812,0.002810621015571,0.549977878166915,0.939895975324712,0.9178158164228442,0.0767045454545449,0.7772796840505615,0.7775492671145717,0.027482216212311,0.8979255081604798,0.6917808219178596,0.0,0.3689819335494939,0.9698274451666858,0.9623509405696272,0.9631013589329136,0.8187229753206282,0.0,0.0,0.5711220914771803,0.9686075931528396,0.9746634899054076,0.3430397625234604,0.9618007410091236,1.0,0.9655942766528408,0.9589432618523132,0.9181507277822396,0.9411735192094374,0.6605504587155338,0.94587653240656,0.931044430101748,0,2
957,0.040907753141919,0.9041478123896608,0.6799776910206354,0.9751612561613576,0.9736026661554812,0.0028154062195434,0.549977878166915,0.924829508493025,0.91556037856477,0.0767045454545449,0.9814791468925124,0.9818195522332288,0.027482216212311,0.8979255081604798,0.6917808219178596,0.0,0.7360929959648612,0.9700386511609892,0.9635191695579132,0.9631013589329136,0.8596434113455907,0.0,0.0,0.567578335517711,0.971159305249742,0.973186264324716,0.3430397625234604,0.9596271811737744,1.0,0.9640872791061592,0.9561884752178786,0.9188447304785824,0.9395184770255004,0.6605504587155338,0.9426891531831948,0.9357701764521034,0,2
958,0.0408799455586185,0.8884135114588083,0.8127161182375904,0.9751612561613574,0.9736026661554812,0.0028154062195434,0.59745846318857,0.924829508493025,0.9189803333112364,0.0767045454545449,0.9802026075909518,0.9802412707236074,0.027482216212311,0.9028183090640076,0.6506849315068166,0.0,0.7360929959648612,0.971153531888838,0.9656936873057262,0.9631013589329136,0.9689988931339636,0.0,0.0,0.7459000274829123,0.971159305249742,0.973186264324716,0.2434941098173606,0.9482387920558952,1.0,0.9640872791061592,0.9561884752178786,0.9188447304785824,0.934665446360066,0.6605504587155338,0.944046889749166,0.9556549105656976,0,2
959,0.0408799455586185,0.9054387956435466,0.8127161182375904,0.4625916222568055,0.4571130391203736,0.0028154062195434,0.59745846318857,0.924829508493025,0.8229791771542084,0.0767045454545449,0.9802026075909518,0.9802412707236074,0.0275460759061823,0.7927321468426396,0.6506849315068166,0.0,0.7360929959648612,0.97295671823953,0.968387122803264,0.9696252366147612,0.9598076170663316,0.0,0.0,0.7459000274829122,0.9773970677590024,0.9748183277333812,0.2434941098173606,0.7563861086145617,1.0,0.9640872791061592,0.9561884752178786,0.9188447304785824,0.7819508217710908,0.6605504587155338,0.944046889749166,0.9556549105656976,0,2
960,0.0408799455586185,0.8644516838562889,0.8127161182375904,0.4625916222568055,0.4571130391203736,0.00284933166563,0.7070485570590348,0.9120848362906968,0.6457202031941562,0.0767045454545449,0.9775398361324216,0.9776190756429242,0.0275460759061823,0.9021714298777284,0.5273972602740287,0.0,0.6002085151874542,0.97295671823953,0.968387122803264,0.9696252366147612,0.9598076170663316,0.0,0.0,0.8464347471694366,0.9773970677590024,0.9748183277333812,0.2434941098173606,0.7985235163919077,1.0,0.96685798934423,0.9581629990097522,0.907725923458064,0.8203977518661707,0.6605504587155338,0.6712223061209062,0.6565396144823301,0,2
961,0.041008132228089,0.9868498400403372,0.8097044060234246,0.4625916222568055,0.4571130391203736,0.00284933166563,0.7876398015923164,0.9120848362906968,0.6415850726014073,0.0767045454545449,0.8232324576104852,0.8232991889441451,0.0275460759061823,0.9021714298777284,0.5273972602740287,0.0,0.7436923471157535,0.9726046007784274,0.9690840482083968,0.9696252366147612,0.9505328638428204,0.0,0.0,0.6954059489855104,0.9773970677590024,0.9748183277333812,0.2258157784469261,0.7554206033627093,1.0,0.96685798934423,0.9581629990097522,0.907725923458064,0.8999857446123366,0.6605504587155338,0.7476947997997733,0.7355531038200472,0,2
962,0.041008132228089,0.986315794806616,0.8097044060234246,0.9734674726642152,0.9721369132535188,0.00284933166563,0.7876398015923164,0.9120848362906968,0.9036397666013252,0.0767045454545449,0.977902501259128,0.978192027596004,0.0274221746704946,0.9037773490436308,0.5273972602740287,0.0,0.7436923471157535,0.9726046007784274,0.9690840482083968,0.972181851841086,0.9435457527506732,0.0,0.0,0.7535091156128109,0.816648824373755,0.8109626003717769,0.2258157784469261,0.9412873839697878,1.0,0.96685798934423,0.9581629990097522,0.907725923458064,0.8899217999362469,0.6605504587155338,0.7713400948452791,0.7599840747232693,0,2
963,0.041008132228089,0.986315794806616,0.8097044060234246,0.9734674726642152,0.9721369132535188,0.0027989257040964,0.8179807384910486,0.8938410410578527,0.8991589866629249,0.0767045454545449,0.9782975653354996,0.9787156957222278,0.0274221746704946,0.815064674021571,0.7739726027397182,0.0,0.7436923471157535,0.9726020502823488,0.9704209169052552,0.972181851841086,0.9262151962722188,0.0,0.0,0.8338191309262767,0.9720048027248772,0.9728702517108618,0.2258157784469261,0.928837916345846,1.0,0.7480108333558904,0.719132934819732,0.8888346947802521,0.8823420081877479,0.6605504587155338,0.6948676011664119,0.6809705853855522,0,2
964,0.041480887503382,0.988236571996342,0.8097044060234246,0.9734674726642152,0.9721369132535188,0.0027989257040964,0.7799842003170364,0.8938410410578527,0.8991589866629249,0.0767045454545449,0.9782975653354996,0.9787156957222278,0.0274221746704946,0.8527763986314596,0.6643835616438309,0.0,0.6972498120420912,0.9639031864008646,0.9620881112295172,0.972181851841086,0.9262151962722188,0.0,0.0,0.77624899327743,0.9720048027248772,0.9728702517108618,0.2343281391833842,0.9244996072528324,1.0,0.9663769391378204,0.9594691055829868,0.8888346947802521,0.8739947004406882,0.6605504587155338,0.6183951074875447,0.6019570960478352,0,2
965,0.041480887503382,0.8880850416259933,0.8097044060234246,0.9721253182395542,0.9720052881763892,0.0027989257040964,0.7799842003170364,0.8938410410578527,0.8905063386784358,0.0767045454545449,0.9764457336502866,0.9761570315993152,0.0272090437429805,0.9126573637897226,0.7363013698629857,0.0,0.6972498120420912,0.9639031864008646,0.9620881112295172,0.9721322625205692,0.9194754864779444,0.0,0.0,0.77624899327743,0.9720048027248772,0.9728702517108618,0.2343281391833842,0.9244996072528324,1.0,0.9663769391378204,0.9594691055829868,0.8888346947802521,0.8739947004406882,0.6605504587155338,0.9166885858952464,0.9139391530572288,0,2
966,0.041480887503382,0.8525736563062615,0.8097044060234246,0.9721253182395542,0.9720052881763892,0.0028048192499016,0.7037629905877902,0.9139267645278084,0.9042084794302654,0.0767045454545449,0.9754815885767756,0.9747746415061846,0.0272090437429805,0.9134189174229728,0.5993150684931834,0.0,0.6972498120420912,0.6315292802356115,0.6310988997877705,0.9721322625205692,0.921508862396837,0.0,0.0,0.4935748984753821,0.9590872222449413,0.9630997002174828,0.2343281391833842,0.8134883165362622,1.0,0.9663769391378204,0.9594691055829868,0.8779901921920952,0.8728020135948029,0.6605504587155338,0.9166885858952464,0.9139391530572288,0,2
967,0.0416561444600481,0.8069673302113249,0.6933630786391527,0.9721253182395542,0.9720052881763892,0.0028048192499016,0.6575694299436208,0.9139267645278084,0.7235855970138365,0.0767045454545449,0.9754815885767756,0.9747746415061846,0.0272090437429805,0.9134189174229728,0.5993150684931834,0.0,0.3571626407709987,0.9586531526528208,0.9559655327773516,0.9721322625205692,0.8588173624130395,0.0,0.0,0.5875323142258938,0.9590872222449413,0.9630997002174828,0.2637073135756862,0.923683724043836,1.0,0.9635631161678316,0.9534741032910212,0.8779901921920952,0.8774779947109659,0.6605504587155338,0.9015521975312925,0.8988721791803912,0,2
968,0.0416561444600481,0.9789150131637312,0.6553262688232016,0.972083842815896,0.9709033516896508,0.0028048192499016,0.6575694299436208,0.9139267645278084,0.7647704964468458,0.0767045454545449,0.7778848878817692,0.777407322231295,0.0276405692809883,0.7481475227422995,0.5993150684931834,0.0,0.3654291500347475,0.9586531526528208,0.9559655327773516,0.9756989731075276,0.9238463168443036,0.0,0.0,0.5875323142258938,0.9590872222449413,0.9630997002174828,0.2637073135756862,0.7516494861606382,1.0,0.9599507179511438,0.9479450189891312,0.8779901921920952,0.8774779947109659,0.6605504587155338,0.9015521975312925,0.8988721791803912,0,2
969,0.0416561444600481,0.9789150131637312,0.6553262688232016,0.972083842815896,0.9709033516896508,0.0027560314951464,0.6575694299436208,0.9214580497484456,0.8047485916224733,0.0767045454545449,0.6966041731867196,0.6961765080780724,0.0276405692809883,0.8572636445318322,0.4863013698629856,0.0,0.3634705699773415,0.9586531526528208,0.9559655327773516,0.9756989731075276,0.9238463168443036,0.0,0.0,0.5875323142258938,0.9578571708523024,0.9625473758641891,0.2637073135756862,0.7955927638110017,1.0,0.961372106567282,0.9532813165274978,0.9026009009261864,0.7941068279517652,0.6605504587155338,0.9116654407603136,0.9250945938558658,0,2
970,0.041589063158104,0.9759273154986648,0.6655883993307308,0.973518284056509,0.9722982549518266,0.0027560314951464,0.5238256298793469,0.9214580497484456,0.921001790979687,0.0767045454545449,0.975217732484664,0.9746599249169376,0.0276405692809883,0.8331605197840958,0.4863013698629856,0.0,0.3634705699773415,0.9542387366297091,0.9506836822535936,0.9756989731075276,0.9276225774062752,0.0,0.0,0.7945619814791733,0.9578571708523024,0.9625473758641891,0.2097371224432149,0.8267504312746083,1.0,0.961372106567282,0.9532813165274978,0.9026009009261864,0.8869698203683326,0.6605504587155338,0.9116654407603136,0.9250945938558658,0,2
971,0.041589063158104,0.970377399786079,0.6629113218070275,0.973518284056509,0.9722982549518266,0.0027560314951464,0.6994400542410921,0.9214580497484456,0.8381182438846227,0.0767045454545449,0.975217732484664,0.9746599249169376,0.0279979923629165,0.9460875413571304,0.5582191780821404,0.0,0.4468981912754389,0.965574279607574,0.964766019422872,0.9770503542322672,0.8510825755813426,0.0,0.0,0.7945619814791733,0.9546415486933348,0.9566977492412702,0.2097371224432149,0.9024865248023802,1.0,0.961372106567282,0.9532813165274978,0.9026009009261864,0.8900594601918644,0.6605504587155338,0.9346176000134332,0.9360503372162388,3,2
972,0.041589063158104,0.970377399786079,0.6629113218070275,0.973518284056509,0.9722982549518266,0.0123512095606327,0.6994400542410921,0.936251975905366,0.8409327505362773,0.0767045454545449,0.8379751870290689,0.8381157666698191,0.0279979923629165,0.8487867420117483,0.5582191780821404,0.0,0.4990821415475739,0.965574279607574,0.964766019422872,0.9770503542322672,0.780494740429248,0.0,0.0,0.7945619814791733,0.7835789903049353,0.782915466548601,0.2097371224432149,0.8759058322639811,1.0,0.8119394535567831,0.788576667594772,0.9082928238827612,0.8722843342606994,0.6605504587155338,0.7140406159563096,0.7026533649183779,3,2
973,0.0549034420706012,0.5145736695597524,0.6629113218070275,0.973518284056509,0.9722982549518266,0.0123512095606327,0.6952647346539494,0.936251975905366,0.7160700497552887,0.0767045454545449,0.8379751870290689,0.8381157666698191,0.0279979923629165,0.7973081174472236,0.2465753424658032,0.0,0.3939959051168318,0.9735746031511486,0.9728600402158044,0.9770503542322672,0.7458220243140351,0.0,0.0,0.655871627352486,0.8253636001822314,0.8277055380223646,0.1518484011087841,0.8027098275048558,1.0,0.8146508126842213,0.8173999108689809,0.9082928238827612,0.8815110365575746,0.6605504587155338,0.6102645366474064,0.6132651973357519,3,2
974,0.0549034420706012,0.5711535923183888,0.6591187953151145,0.3968797181993828,0.3947318753593791,0.0123512095606327,0.6952647346539494,0.936251975905366,0.7140347542925155,0.0767045454545449,0.6087515444882303,0.6110032139344819,0.0704708835730615,0.7973081174472236,0.2465753424658032,0.0,0.3939959051168318,0.7624664212483786,0.7616492350296706,0.979385456385342,0.7984230538970699,0.0,0.0,0.6710112969139167,0.8253636001822314,0.8277055380223646,0.1518484011087841,0.6286473980217715,1.0,0.8146508126842213,0.8173999108689809,0.9082928238827612,0.8815110365575746,0.6605504587155338,0.7297534221549233,0.740565225734111,3,2
975,0.0549034420706012,0.5173159464266275,0.6534300055772446,0.445484469894828,0.4439202400903381,0.0688928160392735,0.6854779209590496,0.9241034281738888,0.677006676850602,0.0767045454545449,0.6087515444882303,0.6110032139344819,0.0704708835730615,0.7881385034266334,0.2465753424658032,0.0,0.3939959051168318,0.7624664212483786,0.7616492350296706,0.979385456385342,0.6254323740991392,0.0,0.0,0.6710112969139167,0.5718009930049173,0.5749936816872709,0.1518484011087841,0.5501817212969564,1.0,0.7431343865973876,0.7560880046146087,0.9258576188872916,0.6697095564769965,0.6605504587155338,0.7297534221549233,0.740565225734111,3,2
976,0.1110664014632923,0.4779086395174687,0.6665923034021191,0.5817624726985174,0.5818345771230008,0.0688928160392735,0.8419603229773808,0.9241034281738888,0.5977517299663769,0.0767045454545449,0.6087515444882303,0.6110032139344819,0.0704708835730615,0.5619484713698831,0.1301369863014088,0.0,0.2463534786778137,0.6370279030344997,0.6391294869107956,0.979385456385342,0.6254323740991392,0.0,0.0,0.5077678146527465,0.5718009930049173,0.5749936816872709,0.1197199082823072,0.5076160085148382,1.0,0.6137616945451311,0.6066472267815401,0.9258576188872916,0.5905545104556554,0.6605504587155338,0.5757256360019086,0.5937765447855294,3,2
977,0.1110664014632923,0.514342166172436,0.6665923034021191,0.4883733027908888,0.4873240531289363,0.0688928160392735,0.8419603229773808,0.9241034281738888,0.5977517299663769,0.0767045454545449,0.1150244702787561,0.1175536247454479,0.1509411142142161,0.4748206945662547,0.1301369863014088,0.0,0.2978507149892096,0.516884440522193,0.5185896656794197,0.9601847927082264,0.5484202699967796,0.0,0.0,0.5077678146527467,0.5718009930049173,0.5749936816872709,0.1197199082823072,0.4646135410444957,1.0,0.4891849041560515,0.494172319841061,0.9258576188872916,0.448908578317233,0.6605504587155338,0.5047083870399779,0.5199459901875921,3,2
978,0.1110664014632923,0.4549302053237918,0.6951477969882882,0.4397685510954436,0.4381356883979772,0.2387397373268905,0.6227456098718557,0.8942790090434948,0.3435165032720375,0.3068181818181816,0.1286895449432827,0.1320171627424179,0.1509411142142161,0.2519572590473885,0.1301369863014088,0.0,0.2423355744968724,0.4637987819359847,0.4653288751035199,0.9601847927082264,0.3092752356261884,0.0,0.0,0.5077678146527467,0.4154824708908241,0.4190494082564456,0.1197199082823072,0.413961932661148,1.0,0.4891849041560515,0.494172319841061,0.8938946619747227,0.375855592525282,0.6605504587155338,0.5047083870399779,0.5199459901875921,3,1
979,0.2952493772397072,0.2368779512924094,0.7767986614612381,0.3911637993999984,0.3889473236670184,0.2387397373268905,0.3070379502187165,0.8942790090434948,0.3435165032720375,0.3068181818181816,0.1529747041581176,0.1569302807249502,0.1509411142142161,0.1989286999584876,0.1301369863014088,0.0,0.2423355744968724,0.0970511994742905,0.0965460348430967,0.9601847927082264,0.3137170381491054,0.0,0.0,0.1538569599504633,0.2948575906737923,0.2974929004003434,0.1775365317470305,0.2054482565669121,1.0,0.2669983497214665,0.2732649446659301,0.8938946619747227,0.2264932847134639,0.6605504587155338,0.0909156759246252,0.1146287530021504,3,1
980,0.2952493772397072,0.1609660194648382,0.7767986614612381,0.1934936907522097,0.1956715094107739,0.2387397373268905,0.3819374818073029,0.8942790090434948,0.3018965631813204,0.5369318181818183,0.137246551870966,0.1413049161434179,0.8276631992468971,0.2183364847769845,0.2157534246575778,0.0,0.0488348783889036,0.1260855445593958,0.1282328723602932,0.9654067244457744,0.139869169709339,0.0,0.0,0.132240721740527,0.2948575906737923,0.2974929004003434,0.1775365317470305,0.1978931433296767,1.0,0.2669983497214665,0.2732649446659301,0.8938946619747227,0.1893791563920523,0.6605504587155338,0.1101682585322828,0.1463597351758456,3,1
981,0.2952493772397072,0.1622301332763534,0.7568321249302841,0.1934936907522097,0.1956715094107739,0.9911903591393342,0.3349963831326326,0.7868996268751666,0.0850285123685358,0.5369318181818183,0.137246551870966,0.1413049161434179,0.8276631992468971,0.1073684463825332,0.2157534246575778,0.0,0.1168622192516289,0.1260855445593958,0.1282328723602932,0.9654067244457744,0.1532508434508327,0.0,0.0,0.132240721740527,0.0706924365851552,0.0733995085428057,0.1775365317470305,0.1195391617812701,1.0,0.083410546118166,0.0813192492678255,0.8816534096771935,0.0997583911994366,0.6605504587155338,0.1101682585322828,0.1463597351758456,3,1
982,0.9754537672649702,0.0989043257174181,0.6903513664249861,0.0882399760965237,0.0916728171860962,0.9911903591393342,0.3349963831326326,0.7868996268751666,0.1152295814519234,0.5369318181818183,0.0908586196866115,0.0952422402843201,0.8276631992468971,0.1077762133958338,0.2157534246575778,0.0,0.1168622192516289,0.1178231412207995,0.1204870467931118,0.9654067244457744,0.0885031160875303,0.0,0.0,0.2918316430531237,0.0842687294317197,0.0899843453546558,0.3423629026928101,0.1195391617812701,1.0,0.0811041116253974,0.0778990448876431,0.8816534096771935,0.0997583911994366,0.6605504587155338,0.091375416593667,0.1153864707209194,3,1
983,0.9754537672649702,0.1080456111857267,0.6903513664249861,0.0882399760965237,0.0916728171860962,0.9911903591393342,0.1122931414856063,0.7868996268751666,0.1152295814519234,0.5369318181818183,0.0752157939972332,0.078844701248703,0.9979651074574336,0.0845274930394803,0.2157534246575778,0.0,0.1230940458034316,0.088372635687989,0.0922517326955323,0.9637211340815268,0.0893673791494343,0.0,0.0,0.2918316430531237,0.0842687294317197,0.0899843453546558,0.3423629026928101,0.1014301171801157,1.0,0.0811041116253973,0.0778990448876431,0.8816534096771935,0.0650693054872661,0.6605504587155338,0.0732754151786932,0.0987387956645357,0,1
984,0.9754537672649702,0.1241544984478498,0.4905744562186278,0.0882399760965237,0.0916728171860962,0.576333257272499,0.1094826306561762,0.7897772421978804,0.1454337808533243,0.5369318181818183,0.199376756663851,0.202807212672352,0.9979651074574336,0.0968591980973075,0.2705479452055215,0.0,0.1000556667506093,0.088372635687989,0.0922517326955323,0.9637211340815268,0.0894015342835776,0.0,0.0,0.2918316430531237,0.071279361146241,0.0741164972065364,0.3423629026928101,0.0988862301852355,1.0,0.0811041116253973,0.0778990448876431,0.8283541227804372,0.0503032978458612,0.6605504587155338,0.0732754151786932,0.0987387956645357,0,1
985,0.4614818100810738,0.1144842319255986,0.4905744562186278,0.1673041513309237,0.1685326235943423,0.576333257272499,0.3746003121371881,0.7897772421978804,0.1551882216944963,0.5369318181818183,0.199376756663851,0.202807212672352,0.9979651074574336,0.1839414609626654,0.2705479452055215,0.0,0.1449034437624531,0.088372635687989,0.0922517326955323,0.9637211340815268,0.138102303351198,0.0,0.0,0.339804186171544,0.1878287848706454,0.1958718218340735,0.2998746158054288,0.1645129749768744,1.0,0.0463813180738701,0.0135099154377866,0.8283541227804372,0.0860072328722625,0.6605504587155338,0.0731559116854107,0.0927901465448812,0,1
