,food_cpu,food_rx,food_tx,inside_cpu,inside_rx,inside_tx,assurance_cpu,assurance_rx,assurance_tx,train_cpu,train_rx,train_tx,order_other_cpu,order_other_rx,order_other_tx,security_cpu,security_rx,security_tx,label,class
1112,0.0592872165650164,0.0,0.0,0.3074334757127451,0.0,0.0,0.0092964471370946,0.0,0.0,0.0197315422538348,0.0,0.0,0.0002861228027944,0.0083432657926102,0.008955223880597,0.004801830358064,0.0100238663484486,0.0067917205692108,1,1
1113,0.0358649302870597,0.0,0.0,0.5864182037445884,0.0,0.0,0.0092964471370946,0.0,0.0,0.0244901412668478,0.0,0.0,0.0029826637038808,0.0,0.0,0.0037764809059605,0.0,0.0,1,1
1114,0.0623302400212925,0.0,0.0,0.778258348584595,0.067131647776809,0.3861788617886179,0.0088844471930369,0.0,0.0,0.077496454716897,0.0,0.0,0.0042406935166085,0.0,0.0,0.0037764809059605,0.0,0.0,1,1
1115,0.1286708446278613,0.0,0.0,0.5306640147735154,0.0,0.0,0.0088844471930369,0.0,0.0,0.077496454716897,0.0,0.0,0.00456618477637,0.0,0.0,0.0037764809059605,0.0,0.0,1,1
1116,0.1286708446278613,0.0,0.0,0.5306640147735154,0.0,0.0,0.0055486227753391,0.0,0.0,0.0543063279281687,0.3525641025641026,0.37109375,0.00456618477637,0.0,0.0,0.0037764809059605,0.0,0.0,1,1
1117,0.0969355312829321,0.1334026334026334,0.2398989898989899,0.3584631391502274,0.0,0.0,0.0055486227753391,0.0,0.0,0.1052915051799494,0.0,0.0,0.002504261842725,0.0,0.0,0.0037764809059605,0.0,0.0,1,1
1118,0.0969355312829321,0.1334026334026334,0.2398989898989899,0.3584631391502274,0.0,0.0,0.0061298783966481,0.0,0.0,0.1052915051799494,0.0,0.0,0.0039569656991371,0.1529598728645212,0.0810234541577825,0.0039960591966886,0.0183770883054892,0.0061448900388098,1,1
1119,0.0401822112641916,0.0,0.0,0.4923763590351001,0.0,0.0,0.0232388747657682,0.197233606557377,0.0972862263184843,0.0651676244499552,0.0,0.0,0.0028779326962854,0.0,0.0,0.0039960591966886,0.0183770883054892,0.0061448900388098,1,1
1120,0.0401822112641916,0.0,0.0,0.6659252425156064,0.0,0.0,0.0232388747657682,0.197233606557377,0.0972862263184843,0.0651676244499552,0.0,0.0,0.0028779326962854,0.0,0.0,0.0012265117759857,0.0,0.0,1,1
1121,0.0624874428564453,0.0,0.0,0.6659252425156064,0.0,0.0,0.0040984354473722,0.0,0.0,0.0185369427161447,0.0,0.0,0.001345900265364,0.0,0.0,0.0030216967507286,0.0,0.0,1,1
1122,0.0624874428564453,0.0,0.0,0.4519701868938227,0.0,0.0,0.0040984354473722,0.0,0.0,0.0593145043533354,0.0,0.0,0.001345900265364,0.0,0.0,0.0034533056902527,0.0,0.0,1,1
1123,0.0523533689294897,0.0,0.0,0.8150883139419218,0.0,0.0,0.0041513322389616,0.0,0.0,0.0610328529567537,0.0,0.0,0.0024428531436061,0.0,0.0,0.0044912012755335,0.0,0.0,1,1
1124,0.0637072590839546,0.0,0.0,0.5985782826866913,0.067131647776809,0.3861788617886179,0.0041513322389616,0.0,0.0,0.0907467182929183,0.0,0.0,0.0031212433649916,0.0,0.0,0.0044912012755335,0.0,0.0,1,1
1125,0.0953055330357113,0.0,0.0,0.5985782826866913,0.067131647776809,0.3861788617886179,0.0071255703067116,0.0,0.0,0.0724145729078498,0.7051282051282052,0.7421875,0.0026431320198069,0.0,0.0,0.0027764233404688,0.0459427207637231,0.0153622250970245,1,1
1126,0.0953055330357113,0.0,0.0,0.4466975313255711,0.0,0.0,0.0110273060594071,0.0,0.0,0.0368701708665587,0.0,0.0,0.0026431320198069,0.0,0.0,0.002881263899652,0.0,0.0,1,1
1127,0.0627656983557721,0.1334026334026334,0.2398989898989899,0.4466975313255711,0.0,0.0,0.0110273060594071,0.0,0.0,0.0368701708665587,0.0,0.0,0.0021188144637004,0.0,0.0,0.0042326331561312,0.0,0.0,1,1
