,front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,carts_ctn_read,label,class
58,0.0296150770228845,0.9847104376534472,0.8961502844291573,0.8447173664455764,0.8450678136629806,0.8130284998118307,0.4227085363639855,0.8441272447179274,0.911381208841337,0.0855614973262035,0.986002592136238,0.9855158169993627,0.0275585147222508,0.9218177416365336,0.4056603773584584,0.3552295357255308,0.8027376457362027,0.8057044444996541,0.0090035563171199,0.3035062101940942,0.789796765647859,0.6101554788155269,0.7383810072207487,0.7245525042324759,0.1659076585785734,0.9387037653803764,0.8076923076923075,0.9877933952847536,0.9764210074470852,0.8854684529934461,0.8232871098569708,0.0256410256408798,0.3587860731133899,0.3255844596133906,0.0,0,2
59,0.0296150770228845,0.9869499320567524,0.8812012170922079,0.9909678004485696,0.9912055333219094,0.8059530686573302,0.379800716136307,0.8615221119097297,0.7325064822772681,0.0855614973262035,0.986002592136238,0.9855158169993627,0.0275585147222508,0.9219211215967602,0.3584905660377444,0.3526807071151349,0.9931040178246432,0.9956990873659046,0.0090035563171199,0.3364508479451509,0.789796765647859,0.6101554788155269,0.6569969825093985,0.643418011773202,0.1659076585785734,0.9393851382169932,0.8076923076923075,0.9930893588905024,0.9874819249779918,0.8856377372218026,0.8671795846509397,0.0256410256408798,0.3587860731133899,0.3255844596133906,0.0,0,2
60,0.0289954259906545,0.9866495837410388,0.8660757595801913,0.9958367416104472,0.9964304654846258,0.8059530686573302,0.4047457262321693,0.8615221119097297,0.7538363572830358,0.0855614973262035,0.9888626226185884,0.98801710998611,0.0275585147222508,0.9219211215967602,0.3584905660377444,0.5940405129873668,0.9931040178246432,0.9956990873659046,0.0090035563171199,0.3364508479451509,0.789796765647859,0.7746597639602172,0.9833234051212086,0.972319827480336,0.1873179844291082,0.943692407121514,0.8076923076923075,0.9930893588905024,0.9874819249779918,0.8856377372218026,0.988869464518104,0.0256410256408798,0.3587860731133899,0.3255844596133906,0.0,0,2
61,0.0289954259906545,0.9866495837410388,0.8660757595801913,0.9958367416104472,0.9964304654846258,0.8059530686573302,0.735754149829649,0.8615221119097297,0.9067617068716094,0.0855614973262035,0.9928103948667562,0.9923887646275684,0.0272027472881071,0.910438057773102,0.2358490566037971,0.5940405129873668,0.995645461824748,0.9958592805251496,0.009011908419988,0.3398819704142095,0.789796765647859,0.6369664456642282,0.9857951025272074,0.9794160162568908,0.1873179844291082,0.943692407121514,0.8076923076923075,0.9930893588905024,0.9874819249779918,0.8856377372218026,0.9890666094504624,0.0256410256408798,0.9774365750169488,0.9555343987043512,0.0,0,2
62,0.0289954259906545,0.9877762452333564,0.8772324381531951,0.8041298702109226,0.8046092972916229,0.7923461622551438,0.735754149829649,0.8685545148771588,0.9083939195066574,0.0855614973262035,0.9928103948667562,0.9923887646275684,0.0272027472881071,0.9084327709863927,0.1509433962264665,0.5940405129873668,0.9870824323753624,0.9844756308238378,0.009011908419988,0.3419650036082725,0.789796765647859,0.7203087592061181,0.9857951025272074,0.9794160162568908,0.1873179844291082,0.95449261693935,0.8076923076923075,0.8102915918257729,0.7932148182320897,0.8643231380965584,0.98374740045335,0.0256410256408798,0.9774365750169488,0.9555343987043512,0.0,0,2
63,0.0284143934329819,0.9145810713238316,0.8679278564183976,0.9936935815984996,0.9964296274035732,0.7923461622551438,0.7329755823217883,0.8685545148771588,0.9083939195066574,0.0855614973262035,0.9938695118690029,0.993839345593405,0.0272027472881071,0.9011507416715332,0.1509433962264665,0.6322818563149607,0.9870824323753624,0.9844756308238378,0.009011908419988,0.3419650036082725,0.789796765647859,0.6971133072563306,0.9900778212652696,0.982300224096198,0.1852748463844717,0.9529412266012052,0.8076923076923075,0.9914268059957724,0.9831881735707289,0.8643231380965584,0.985936706738609,0.0256410256408798,0.9774365750169488,0.9555343987043512,0.0,0,2
64,0.0284143934329819,0.9896274808979248,0.8679278564183976,0.9936935815984996,0.9964296274035732,0.7923461622551438,0.7329755823217883,0.8685545148771588,0.916269079458852,0.0855614973262035,0.9895563605538666,0.9895689656791816,0.0274409069139497,0.9011507416715332,0.1509433962264665,0.6322818563149607,0.9869955348814567,0.9846965290826384,0.0090194523513302,0.3419650036082725,0.789796765647859,0.8470160492202605,0.9802829564427497,0.9792888957662236,0.1852748463844717,0.7857087213817782,0.8076923076923075,0.9914268059957724,0.9831881735707289,0.8643231380965584,0.9926557135428667,0.0256410256408798,0.9613628200510052,0.9322232636050772,0.0,0,2
67,0.0283930844617762,0.9894985371264085,0.8681924416809983,0.8309864612435788,0.8327453208417768,0.7987878817451106,0.4266861360932251,0.8742903064430111,0.7737430694473573,0.0855614973262035,0.9905441623946024,0.9907702460623048,0.0274465810238267,0.9143647766065643,0.4213836477987343,0.6743792372682702,0.8213225388712287,0.8160415276060022,0.0089769852893924,0.3401377800164081,0.789796765647859,0.8616878160323693,0.7296221435084426,0.729310370094487,0.2408350009975719,0.8614410110204093,0.8076923076923075,0.9912171570343368,0.992665696482443,0.8629405219037957,0.9553130813548408,0.0256410256408798,0.6423126438631469,0.6089899637403408,0.0,0,2
68,0.0283930844617762,0.9892111411276086,0.8958416016227899,0.8085021213136642,0.8102133907296638,0.7892524453939922,0.4584589454678554,0.8760212906225281,0.7435955848480854,0.0855614973262035,0.7737470633851705,0.773923664874135,0.0274465810238267,0.9143647766065643,0.4213836477987343,0.544987644679114,0.9734641728133718,0.967204908006166,0.0089769852893924,0.3386963431371784,0.789796765647859,0.8616878160323693,0.8114445089026574,0.8123931603733796,0.2408350009975719,0.9598392201862436,0.8076923076923075,0.9912171570343368,0.992665696482443,0.866253242088712,0.9553130813548408,0.0256410256408798,0.72130554774012,0.6910090253473093,0.0,0,2
69,0.0289680921687072,0.9890313433974898,0.8692507827314018,0.9872994716342016,0.9900688235526198,0.7892524453939922,0.5097225484572353,0.8760212906225281,0.874159557590554,0.0855614973262035,0.9876648853301204,0.986934238730805,0.0274465810238267,0.8212516937542556,0.4213836477987343,0.5537858658792546,0.9734641728133718,0.967204908006166,0.0089769852893924,0.3385753836690112,0.789796765647859,0.7965151462959555,0.981144094730259,0.9847068674118038,0.2186834765144116,0.9695563961652196,0.8076923076923075,0.9883539329441182,0.9868653663827628,0.866253242088712,0.8287506250985865,0.0256410256408798,0.9437693132836452,0.9219952075979344,0.0,0,2
73,0.0286661667380779,0.9747400338858692,0.8752480486836884,0.9906135405663536,0.990343112718468,0.7786056073468091,0.8181997158402536,0.8809982317778607,0.8529951179416293,0.0855614973262035,0.9929493429323524,0.9921624899741668,0.0270270748071102,0.9026248960878382,0.345911949685501,0.5851770086837392,0.986324173282248,0.9805559064639492,0.00896558484757,0.2928920597679091,0.789796765647859,0.8655995061913994,1.0,0.9981715769778629,0.2139234909797969,0.9654369126987452,0.8076923076923075,0.9914330111277492,0.9947805299088152,0.8744011228676493,0.9424765077564676,0.0256410256408798,0.9416855198293808,0.9152906675601086,0.0,0,2
74,0.0286661667380779,0.9744213095730812,0.8752480486836884,0.8365070941055814,0.8362787358165652,0.7607343580800614,0.8181997158402536,0.8715731604429345,0.8106946078005934,0.0855614973262035,0.9929493429323524,0.9921624899741668,0.0270270748071102,0.7764608962976002,0.345911949685501,0.5851770086837392,0.988826735783554,0.9811265791404437,0.00896558484757,0.2808166171809216,0.789796765647859,0.8156173862933163,0.99403640502338,0.9912014796868572,0.2139234909797969,0.977132912829594,0.8076923076923075,0.9914330111277492,0.9947805299088152,0.8785438292533309,0.8666673811730633,0.0256410256408798,0.9534780641874488,0.926343706188366,0.0,0,2
75,0.0285955952845502,0.9740571908953723,0.8601225911716719,0.99405835295296,0.9966436504221934,0.7607343580800614,0.7519532658605188,0.8715731604429345,0.6784109038968109,0.0855614973262035,0.9929493429323524,0.9921624899741668,0.0270270748071102,0.8342649139580445,0.1352201257861907,0.5899252744421022,0.988826735783554,0.9811265791404437,0.00896558484757,0.3407386650782477,0.789796765647859,0.8701531603205598,0.99403640502338,0.9912014796868572,0.1518054162559667,0.977132912829594,0.8076923076923075,0.9922016540979386,0.9918266456296108,0.8785438292533309,0.9568602821213704,0.0256410256408798,0.9534780641874488,0.926343706188366,0.0,0,2
76,0.0285955952845502,0.9740571908953723,0.8601225911716719,0.99405835295296,0.9966436504221934,0.7607343580800614,0.7519532658605188,0.8715731604429345,0.9237346672540244,0.0855614973262035,0.5445206626124116,0.5443682768832943,0.0273570961716598,0.9182137547953884,0.1352201257861907,0.5899252744421022,0.986293866511112,0.9815327716300368,0.009041348695994,0.3149119838804002,0.789796765647859,0.8150744812769042,0.9906838800162362,0.988495493888619,0.1518054162559667,0.8780617892874883,0.8076923076923075,0.9922016540979386,0.9918266456296108,0.8785438292533309,0.9568602821213704,0.0256410256408798,0.9338114729186228,0.90305153455651,0.0,0,2
77,0.0285955952845502,0.969588826339732,0.915288618423954,0.8388770683047343,0.8393534085204544,0.7538620897054149,0.7519532658605188,0.8730038998473183,0.916936669288434,0.0855614973262035,0.8348681350606982,0.8345122863681492,0.0273570961716598,0.8528501413386808,0.1352201257861907,0.6417533840393134,0.986293866511112,0.9815327716300368,0.009041348695994,0.3423050148306887,0.789796765647859,0.8150744812769042,0.9840700732121,0.9838088575628854,0.1518054162559667,0.9557078015934622,0.8076923076923075,0.9882056644936776,0.9796717164512324,0.8799525254556448,0.9526941490643044,0.0256410256408798,0.9338114729186228,0.90305153455651,0.0,0,2
78,0.0279154210209245,0.9653985669149734,0.915288618423954,0.992124472605166,0.9926878314132178,0.7538620897054149,0.7852316449273831,0.8730038998473183,0.916936669288434,0.0855614973262035,0.9925645916891828,0.9921415274980968,0.0273570961716598,0.9223779875013666,0.1100628930817038,0.6029549062298236,0.986293866511112,0.9815327716300368,0.009041348695994,0.343006721303398,0.789796765647859,0.8889491500978115,0.9840700732121,0.9838088575628854,0.1646509170568866,0.9557078015934622,0.8076923076923075,0.9882056644936776,0.9796717164512324,0.8799525254556448,0.9045344246065736,0.0256410256408798,0.9366647233922232,0.9288008570210886,0.0,0,2
79,0.0279154210209245,0.9640780566475275,0.9174493980685277,0.992124472605166,0.9926878314132176,0.7538620897054149,0.7852316449273831,0.8730038998473183,0.9236657415637592,0.0855614973262035,0.9925645916891828,0.9921415274980968,0.0274539379369326,0.7975321119871106,0.3113207547170304,0.5973447454129356,0.9872859562743572,0.9847983993656524,0.0090169954017585,0.343006721303398,0.789796765647859,0.8083375080143385,0.9771769586825524,0.9765466525546408,0.1646509170568866,0.8644766903308704,0.8076923076923075,0.7121871922054762,0.6777552071994432,0.8799525254556448,0.9798494619988166,0.0256410256408798,0.9585770520328176,0.9639696814503376,0.0,0,2
80,0.0279154210209245,0.9626345667566616,0.9017506724875426,0.8104527021645961,0.8109129021504659,0.7512378556881756,0.5004845913818394,0.8765776399730495,0.9240226339099854,0.0855614973262035,0.9908570302648676,0.9905995684885608,0.0274539379369326,0.8375699829769546,0.3113207547170304,0.5973447454129356,0.9872859562743572,0.9847983993656524,0.0090169954017585,0.3146879741563687,0.789796765647859,0.8083375080143385,0.9844234530163384,0.9796861507800744,0.1646509170568866,0.7856881836998745,0.8076923076923075,0.7926326685784039,0.7655144060074874,0.8830136145683769,0.9733012247318256,0.0256410256408798,0.9585770520328176,0.9639696814503376,0.0,0,2
81,0.0281724950195621,0.9632037508573652,0.9017506724875426,0.9915691207936228,0.995593549662354,0.7512378556881756,0.5094397695240704,0.8765776399730495,0.9305799959298774,0.0855614973262035,0.9903347102249184,0.9901808429504244,0.0274539379369326,0.8506989266557479,0.3113207547170304,0.3586788250099947,0.9872859562743572,0.9847983993656524,0.0090169954017585,0.3391235945651712,0.789796765647859,0.6159694759056288,0.9844234530163384,0.9796861507800744,0.1580093639026172,0.8145390324952285,0.8076923076923075,0.989501485871202,0.972878044115314,0.8830136145683769,0.9651329975268376,0.0256410256408798,0.952448723334059,0.9508734940598756,0.0,0,2
82,0.0281724950195621,0.9649899051011456,0.8995898928429689,0.9915691207936228,0.995593549662354,0.7512378556881756,0.7774250177906149,0.8765776399730495,0.7982214730488789,0.0855614973262035,0.9903347102249184,0.9901808429504244,0.0277409182254229,0.8724438144973254,0.3836477987421176,0.3492509095310365,0.8098318612513439,0.808657950339318,0.0089818336484791,0.3391235945651712,0.789796765647859,0.5113008811371657,0.984915141127132,0.9801027078031196,0.1580093639026172,0.93475008486622,0.8076923076923075,0.989501485871202,0.972878044115314,0.8830136145683769,0.867637454796272,0.0256410256408798,0.952448723334059,0.9508734940598756,0.0,0,2
83,0.0281724950195621,0.9649899051011456,0.8995898928429689,0.836497281130172,0.8383607654171998,0.7624539965817632,0.7774250177906149,0.8852738373831613,0.7478387885818858,0.0855614973262035,0.993529124367014,0.9932801772132857,0.0277409182254229,0.9428018769793928,0.144654088050288,0.3492509095310365,0.9796687938325852,0.9754798146735058,0.0089818336484791,0.3383755025836242,0.789796765647859,0.8024422873338279,0.9843919218154196,0.9816586941179029,0.1580093639026172,0.9294407511537736,0.8076923076923075,0.989501485871202,0.972878044115314,0.9092617451132944,0.9560129743782196,0.0256410256408798,0.9350459934312924,0.923189201499498,0.0,0,2
84,0.0282325820474821,0.8580561879722088,0.8995898928429689,0.996102352805786,0.99730692760701,0.7624539965817632,0.6442636457260558,0.8852738373831613,0.7406086599237356,0.0855614973262035,0.993529124367014,0.9932801772132852,0.0277409182254229,0.938207397319711,0.144654088050288,0.3512993224437994,0.9796687938325852,0.9754798146735058,0.0089818336484791,0.3364955406851646,0.789796765647859,0.8464589995986598,0.9843919218154196,0.9816586941179029,0.1709126009275026,0.9262498119019064,0.8076923076923075,0.9935704072539696,0.986054958761274,0.9092617451132944,0.9495573146813722,0.0256410256408798,0.9350459934312924,0.923189201499498,0.0,0,2
85,0.0282325820474821,0.9722410110885042,0.8932839440843148,0.996102352805786,0.99730692760701,0.7624539965817632,0.6442636457260558,0.8852738373831613,0.958151138311064,0.0855614973262035,0.8041711803219772,0.80392936231323,0.0275418041562985,0.9299415895343388,0.1194968553459148,0.6235474256015893,0.9832154476485876,0.9775383761588056,0.0089181987711129,0.3032945709741154,0.789796765647859,0.8464589995986598,0.9843919218154196,0.9816586941179029,0.1709126009275026,0.928917801294646,0.8076923076923075,0.999963042070496,1.0,0.9092617451132944,0.9464230891458216,0.0256410256408798,0.9350459934312924,0.923189201499498,0.0,0,2
86,0.0282325820474821,0.9722410110885042,0.8932839440843148,0.996102352805786,0.99730692760701,0.7673160333613889,0.6442636457260558,0.8775106501447426,0.8725570855409006,0.0855614973262035,0.990748361307684,0.9904504386740912,0.0275418041562985,0.9381956834319676,0.298742138364787,0.6235474256015893,0.9873004421357008,0.9811098150406902,0.0089181987711129,0.3331727694454585,0.789796765647859,0.8412489684932235,0.9939208081049716,0.9870229176922798,0.1709126009275026,0.8212582972860624,0.8076923076923075,0.9971928091391732,0.9905423976249468,0.902108636601614,0.9443976373229308,0.0256410256408798,0.6374212993168954,0.5899631760278516,0.0,0,2
90,0.0285635176827345,0.8453169212222357,0.8977818935485293,0.9964121174318696,0.9977942639404668,0.7718067246229672,0.1226819893316598,0.8714158770773336,0.9557608667887904,0.0855614973262035,0.9891845566953278,0.9887158243015244,0.0276268269870325,0.8646455519833213,0.4025157232704259,0.5676288752820561,0.9816419831760452,0.9744026311742928,0.008899171000295,0.3303819510041097,0.789796765647859,0.8512145273681699,0.9890400254840586,0.9851398983961566,0.2014252241692466,0.9245792623550796,0.8076923076923075,0.9873877779453192,0.9798242607507202,0.8926359563797289,0.910073618676968,0.0256410256408798,0.9133192802717895,0.884691787234761,0.0,0,2
91,0.0285635176827345,0.9748581891810864,0.8755126339462891,0.9924025156340686,0.9922953002007672,0.7718067246229672,0.1226819893316598,0.8714158770773336,0.79230884663286,0.0855614973262035,0.990569337486824,0.9901126036099804,0.0273530588420525,0.9391086573654472,0.4025157232704259,0.6516905554024671,0.9844910057215808,0.9777796554663484,0.0088738268075726,0.3078868091395466,0.789796765647859,0.5236916846342597,0.986506145111272,0.9823242952318338,0.2014252241692466,0.9321440131437152,0.8076923076923075,0.9873877779453192,0.9798242607507202,0.8926359563797289,0.9039367083731024,0.0256410256408798,0.9133192802717895,0.884691787234761,0.0,0,2
95,0.0284858788050291,0.9692405035102152,0.8599021034528376,0.9872592641472951,0.9876510067837287,0.7693729913664473,0.4909847216408538,0.8704548638448272,0.8576605304045052,0.0855614973262035,0.7352120488952774,0.7349658309678033,0.0272723426817129,0.9176623734708452,0.251572327044073,0.3303273096229217,0.693687076435863,0.6892998369520722,0.0088958574808242,0.2616017321245836,0.789796765647859,0.6262744035059411,0.9760649475266348,0.9713849838303104,0.1693759837000277,0.8149872279450991,0.8076923076923075,0.979397752711464,0.9720152331855624,0.8337785547045687,0.9107931765775298,0.0256410256408798,0.9100662177783844,0.8766723871541114,0.0,0,2
96,0.0284290255022749,0.970942289797566,0.8628125413414474,0.9881458653505298,0.9876909313500066,0.7693729913664473,0.6784208425874514,0.8704548638448272,0.8650358163115134,0.0855614973262035,0.9862225817386612,0.9856525031300836,0.0272723426817129,0.9176623734708452,0.251572327044073,0.2569498330592923,0.974686376222337,0.9680048443920136,0.0088958574808242,0.326867428046406,0.789796765647859,0.8149366137105896,0.9760649475266348,0.9713849838303104,0.1627177181979324,0.930478972999932,0.8076923076923075,0.9799502164555702,0.9685583723707216,0.8337785547045687,0.908268390033725,0.0256410256408798,0.9100662177783844,0.8766723871541114,0.0,0,2
